"kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
0.115056336552814,0.294785632204061,0.0992064208220392,0.212561015971413
0.124254041620771,0.263965724525317,0.0467731192646497,0.206500999110626
0.126201610196811,0.288962486326247,0.0594618827488673,0.205972439564132
0.107616001466255,0.294857359479442,0.0978674661543667,0.17601108032857
0.116561770684948,0.236509786246032,0.0494963859708318,0.152925209154441
0.0591156630719833,0.23374218362169,0.0597149667282477,0.157593344008751
0.0610065727731997,0.137746188564484,0.0718478622022569,0.147842674199492
0.0513975329399152,0.19959899376775,0.0886632769689568,0.165941188104475
0.0527179716856159,0.196417334293504,0.0871671124282658,0.208280233700325
0.0659936078372907,0.231087096190534,0.0751839942899265,0.244636927606288
0.142827323668507,0.173750669402387,0.0616187102706648,0.201616986026173
0.132139589534961,0.392740625928501,0.0862998166065186,0.205883639643764
0.0910018839949824,0.267355655215762,0.0354403848069248,0.261399797296134
0.0890411843010577,0.222764327574382,0.0446793811452216,0.160082107016255
0.117413459547454,0.238344642181704,0.0578845423119309,0.190152694936606
0.121604275752244,0.233689979637855,0.0666073540728848,0.233862716502506
0.128366462878077,0.204454262653403,0.0349301124703953,0.200800886605876
0.119124246745209,0.284784419490662,0.0599749005120077,0.265951984834433
0.115062534360665,0.251360681230382,0.137014727406551,0.28288715584447
0.191332153958131,0.196058243345459,0.0969374904102827,0.212827318951061
0.188623533179829,0.284261289313328,0.0498883867726305,0.176396518019678
0.0851518925462226,0.176264022394098,0.0837671892310295,0.113533096596932
0.115228330352967,0.136680848865511,0.112482100057884,0.143468466812434
0.0670662043768665,0.177622817553909,0.0716224612086313,0.145845067429571
0.0699111567555796,0.186716630482825,0.056504851190471,0.140956479570884
0.0574301200087146,0.12998691336071,0.0460827502363869,0.0952767091954682
0.0775859527605789,0.120807232009766,0.0920065583731759,0.190316693119206
0.0869549491046073,0.133876991367459,0.0969410209583859,0.187605044985345
0.0605368374853531,0.22357018133183,0.0554715994319942,0.154911399790094
0.187029583340857,0.359539742280265,0.0697921018175468,0.125044669757809
0.110951481624924,0.322205702112526,0.0671568082857472,0.0814915863432233
0.146381710136325,0.347298308476611,0.0871376674938262,0.115226841557183
0.132208223823959,0.256649402490714,0.100012332075325,0.117434804760513
0.11122392643335,0.248495524792335,0.101815658614356,0.197791720658452
