"sigma_kappa[1]","sigma_kappa[2]","sigma_kappa[3]","sigma_kappa[4]"
1.52308227762475,1.73783589854016,1.99718872824989,1.46305537505225
1.6481615872265,1.78570756933069,1.5616814780277,1.49938417474007
1.30938631455273,1.78210158166484,1.42776515158217,1.59698326994655
1.29706600234122,1.90685387389848,1.42100433597503,1.51740056888225
1.33173902726983,1.7684997644902,1.96472874308169,1.40437970286601
1.49188821715556,2.09074403214958,1.61228455680565,1.49804948240736
1.92254515297727,1.75805869595274,1.95825214236137,1.37387787837906
2.65007579548311,1.76680519268624,2.18704893490117,1.83507208890131
2.91709759117773,2.0475776562336,2.18627202143075,2.20616553511824
1.45436970260758,1.69102881554119,1.47428332697006,1.09111215438719
2.02223754430738,2.51678779873258,3.32128933443843,2.12048680069959
2.10862649260079,2.01776546992295,1.52111008632241,1.51669284852549
1.38470194809336,1.30059220582516,2.34456902546408,1.56290553640802
1.27201760951151,1.44364436429162,2.53016121899967,1.83291968092747
1.448558889227,1.33034731997317,1.71091429314247,2.12164028019093
2.71851746752473,1.76569653645024,1.14854331305379,1.38973115055888
4.02341318385788,1.92550123393819,1.1558852404779,1.46591081537546
2.50517014027916,1.27217600613274,2.20397586610942,1.22463024820447
2.56249750483472,1.7045971612384,2.1652685084358,1.30294326760369
3.81260017338515,1.5720870615796,1.91640702320977,1.42474116280844
2.97892711002936,2.05226868985686,1.37389689432186,1.92058665685609
2.91944362088998,1.54792931845507,1.25539627060318,1.39116148882914
3.45574570645998,1.38848476499712,1.62827961444795,2.23111418864068
1.48643163861493,1.76466055853831,1.92145800262507,1.25399822871368
1.7418178750065,1.51998921422424,1.4876581851107,1.41812772746591
1.6196842802175,1.30107436281625,1.63717095474731,1.48499983433114
1.59144738441602,1.06856753338361,1.08134172796223,1.41009609505514
1.58032221262589,1.17893673229376,1.42233692504116,1.41953665475232
1.48206289414818,1.13453167219496,1.49069794608661,1.42789065952487
1.58287506354675,0.948971839153129,1.60517944699362,1.62377923797395
1.77970094445009,1.1897075633866,1.38430152226038,1.60919899396287
2.03255469621664,1.29648068513315,1.3365863310134,1.7228036215672
1.80018628390356,1.49160448860006,1.22179298278861,1.84848694090602
1.74670817677663,1.79140617163682,1.10068652984689,2.29350910515861
1.42888508255418,1.76132513764184,1.41191587232937,1.88574854083396
1.61131114362047,1.72291985293072,1.45168761758311,2.04973039897058
1.89180420762738,1.73728587021605,1.3986222495935,2.12357626825451
1.36952227583948,1.60306648262592,1.0000655045065,2.34966484637196
1.44347995064578,1.60636916241799,1.00736170236596,2.36962037696994
1.19904159262365,2.08166664530612,1.01636216692622,1.73671615392488
1.4530465672794,1.86003867073784,1.62689601256996,1.14429240220374
1.71857421864998,1.41260212265227,1.20455837155213,1.95634489460944
2.06571098697521,1.67589294073505,0.928549395347499,1.48729657845171
2.03969646320534,1.93466680806143,1.59492004430275,1.18796989837518
1.38777419498776,1.59913113755185,1.42625452793892,1.41039509404537
1.95238903168804,1.46328678890023,1.57894455968794,1.27552787935183
2.43892772735314,1.49974614747675,1.67354406017373,1.37282578115851
1.76390855244683,1.66930037258725,1.15638793859942,1.13303037376234
2.15971154231869,1.63763694780248,2.02250394117108,1.48788406372591
1.68747133140369,2.7920109522843,1.91198536674561,1.19841163937301
1.55846268441655,2.48228115181276,2.27717222602124,1.17070028841991
2.12065332880321,2.12410229192455,1.88735066812154,1.83671255912563
2.20118790591386,1.4740325667373,2.02094767663607,1.28964185365506
1.68941751505065,1.89156957159252,1.99997471108657,2.52661046007671
1.74173433635031,1.63684241101714,1.42481003199269,2.59393384388944
2.75560350726947,1.47374322679379,2.20371681948189,1.4102176313371
1.90410615650914,2.11628487039857,1.36840978539826,2.37239064141905
1.30675475131369,1.65233523248983,1.47227748578227,1.33485750342126
1.39098362246465,1.84629757908241,1.88767056474388,1.98419712542597
3.42110990945545,1.58159343906086,1.30985146477541,1.32902084403607
3.42982722441525,1.55408731478627,1.1995886624594,1.31989396570871
2.22383712548935,1.66197144352139,1.97849617224274,1.82070702587083
1.65206460233303,1.96560195927589,1.4510462700812,1.461454998193
1.76753869077958,1.46884307027138,1.69479285550836,1.79835399873841
1.42443779514262,1.26981154457993,1.68000286630668,1.48274893589525
1.64804723848506,1.65824185932747,1.48938082223101,1.35058266335013
1.36022318575834,2.16815500351181,1.56800494519002,1.79845442190789
1.78793544932974,1.36705972935495,2.5961146072746,1.45586975294395
1.63564357258962,1.34764637991645,1.78107147321854,1.86630667636571
1.54240307688267,1.3599339162516,2.28139738343705,2.01798031505239
1.7319270671939,1.29519352182872,2.54218881559422,2.57450089838011
1.58977153981667,1.96782186287577,1.75003856118847,1.43409951318279
2.64552191851112,1.93591903434522,2.3464315345196,1.44599449438288
1.20421324376514,1.96644326898475,1.36904816916233,2.17474209779457
2.34079595084869,1.81186269357928,1.85556534428382,1.09208145212103
2.6613971056978,1.82326617372739,1.73014488897306,1.35543190295281
2.47207145329565,1.49247220337679,2.44820625076973,1.59167098840468
2.7301910817746,1.41526304089113,2.67363332015465,1.34330590017946
3.48410479939754,1.89974589361936,1.69294677967048,1.17114380788759
2.00359323432601,1.92919224564687,1.41648872579561,1.44722536867497
2.14148657760161,1.07972343295776,2.62087203486983,1.64982808634256
1.90337349830776,1.20224569024581,4.68903087359002,1.65009201662874
2.53012158052769,1.54318670494347,1.31336900869068,1.69228059573768
3.06478727394388,1.52310497104644,1.83518909430175,1.66636803330427
1.74604566351392,2.27236845300741,2.29447873220666,1.28568648509605
1.57791705637848,1.46169311353227,1.09965506139105,1.35364676931216
2.21027600341686,1.56527638202352,1.29055147505802,1.44225514825699
1.86639209129684,1.49449186870619,1.58789619545576,1.81154585810964
1.34333293810746,1.69842645849743,1.27984410174721,1.4141153327259
1.47934034440862,1.54680303169118,1.44074793042312,1.40719883536371
1.55247652639553,1.53145295155556,1.62929324190354,1.429794039072
1.49400242747457,1.53176031681511,2.49582176374788,1.09941672713339
2.00961422839811,1.92099284482099,1.21700043884192,1.98759012981374
2.65719763871794,1.6367858030078,1.85871932821212,1.11804979068212
1.58064059498886,1.47180868197431,2.46891127378183,1.22535840059818
2.23985677232143,1.38112688446084,1.82057005719423,1.32033505426569
2.96581537978501,1.44079876477052,1.91622344686969,1.52734394033184
2.97490704958896,1.90443955364772,1.3415194971158,1.56192553821843
1.962191752371,1.97707116746225,1.61031628091278,1.30472991906682
2.21019427501099,1.27428492365584,1.09677180329424,1.20492965412168
2.06537725180025,1.40649959465327,1.41536638268899,1.5651495157545
1.96022761445254,1.04404832655155,2.28774257228907,1.23082623738012
1.75789756273179,1.37804983707628,1.46636703680867,1.51952794664405
1.72709180764881,1.36171433454366,1.43721042122742,1.5411414292351
3.5121744334527,1.72716986996816,1.41197463234939,1.68297441957855
1.92960186790032,1.57349383556157,1.71305567195249,1.49431889074291
3.00804343197534,2.00606265179249,1.41766634941264,1.64426189169158
3.1492904101979,2.01443976950605,1.62436126083256,1.66452237125599
2.4406277199319,1.62659652152517,2.16860849737016,1.712382477781
1.35061423217655,1.3594162291053,1.259548652605,1.61411810744487
1.94417907269291,1.55935783313798,1.51440496394822,1.41270861498503
1.59166243255457,1.55945686368635,1.37565789542793,1.24118090567177
1.76441605707861,1.60946986719443,1.01344614233834,1.92632762318374
1.96081812642368,1.79718669370661,1.76422384808349,1.57606730301978
2.36955800405417,2.0570848387574,1.74544007101935,1.46521482187045
2.11548783000774,1.78129612478715,2.03483433170715,1.43683506474911
1.61721565879247,1.93745137189543,2.20812217251085,1.74636120528794
1.16488905704803,1.52418400802773,1.52394464824887,1.95243566306245
1.17851906641045,1.17889909142065,2.17021770351997,1.73274031275635
1.52135882919891,1.28722534457742,1.65949685565039,1.64370206414597
1.54649269510637,1.63201397332742,2.25479395001301,1.48262655987284
1.58409344176756,1.79667895111906,2.21641353615142,1.17625694132015
1.41622744337631,1.6866605657724,2.3854034586599,0.971538504322077
1.37153640637264,1.77023411660634,1.6259017327816,0.901732883397731
1.64199016108891,1.73796142425606,1.82588025461972,0.996892236207836
1.89300412071164,1.44174975981367,1.72817725806153,1.40885423012255
1.17116186353852,1.67390471797108,1.84568983766205,1.47375600981144
1.59113878266596,1.62804496903475,1.30889786030542,1.96311554497476
2.60193332761,1.82763895760578,1.68296554956149,1.39608498413354
2.41168781682572,1.65664380988337,2.44224635346492,1.34854298995995
2.27504404036572,1.58651344387329,2.25036315893156,1.16766469520819
1.90551164579707,1.24400410371149,1.41299590881795,2.13074957138234
1.87476631636682,1.51574494434654,2.20640963842162,1.69686356341485
1.84899706989233,1.4193985216685,1.70957657720596,1.31234723541229
1.97358954841521,1.85586745538236,2.34088506258215,1.53612958066772
1.81390249713234,1.52262470625898,1.13374527688135,1.30005667129908
1.54812310496837,1.58152500885415,2.50937511556609,1.77007579179444
1.51136422777996,1.63121377650182,2.89773986368648,1.55322904763214
1.48657864020205,1.26332746157349,1.28336447966937,1.49871831034014
1.91396251692681,1.27203882027023,1.10167377865762,1.35509620488822
1.83687388859128,1.31472439722779,1.18774569566592,1.29426939643856
1.49992848964656,1.28452123392263,1.59772838395651,1.77248868059548
1.84685516484918,1.3936091409164,1.67091425722148,1.16928358275602
1.55156807274736,1.24416298743901,1.4633394441568,1.34398736087697
1.35189315610683,1.94280706571787,1.74939457441606,1.15864808216569
1.4767329302288,2.21971608561164,1.50412279180272,1.69378654170379
1.43461577164438,2.25128928332523,1.72333672187627,1.20774648335491
1.58952706858981,1.96664628585074,1.89306912394011,1.32856882149991
1.39489309205495,1.60166423528772,1.53221506225985,1.28970190959136
1.35964061000531,1.44139708652934,1.53151632674117,1.31281325990836
2.05441500105774,2.10413741765886,1.34961274236698,2.08255454223694
1.90043463897092,1.59265431114505,1.60043018704262,1.74365140028428
1.77809864308542,1.30181215134767,1.82966363250043,1.12564319076739
1.61388498628923,1.5445240053692,1.98899163799799,1.45114148664369
1.61678699422182,1.36429354653761,1.36156437037545,1.66786646224169
1.69131531815059,1.39381889381082,1.76956271987145,1.50024812768006
1.92299092748979,1.17800933250276,1.92714374342634,1.685161848663
1.75903773626668,1.35453152885194,1.70061114679997,1.49344019237931
2.93585641243943,1.6166944508687,1.38287600258534,2.38885921356146
2.37133998860584,1.43385555155703,2.04971178334124,1.59279474374473
2.41367659306181,1.96904584956343,1.26550619026275,1.53110396832141
3.02076216185308,2.25459680792786,1.38079301451338,1.31040770232963
2.13542045328707,1.63027050388216,1.55677550302146,2.0011467976423
2.58544924647195,1.37166983971094,1.52685799384977,2.28842530738875
1.79374110038835,1.3719668566681,1.67168074521016,1.62959061511123
2.11651326196989,1.75295646865874,1.59960266392198,2.1170256080599
1.83822619531466,1.59716985345026,1.62975892677643,1.9599811217971
1.79214767344791,1.40443345339055,1.85766476872267,2.54875616581115
1.96637464377205,1.4203495511203,1.83718014494818,2.1082757538776
2.4421287589238,1.3880137538384,2.57188586564446,2.1479673883651
1.38874880101834,1.5885401044281,1.6550270408721,1.58198860938971
1.69092561221751,1.76027741156897,1.4644953096865,1.61520555807011
1.72908728165865,1.41385932339798,1.74525276613499,1.49005762532687
1.6708291777797,1.59999148188465,1.52460326679789,1.77409017464528
1.81714679590441,1.50557993184088,1.52562744798689,1.32643760472105
1.53046468030101,1.1277720537432,2.0500936200981,1.57885740993653
1.9438518655585,1.57090372775408,1.32076246394341,1.52800693915947
2.23188760175258,1.69047225504267,1.81176169314089,1.60171452524286
2.40883755674258,1.25907892446884,1.58952392641681,1.15835595113148
2.57851410875772,1.5679345123561,1.50190758483178,0.904045227698423
1.42584225860789,1.57213023466875,1.96643491173989,1.04917157980783
1.5107613359803,1.44079876536605,1.83355404566789,1.31264469415809
1.19333362483276,1.85536889897272,1.41136417975686,1.38341386773241
1.14082309300383,1.6809890637734,1.39601513028003,1.2921292688378
1.16638987355664,2.01569692906988,1.54488273784301,1.30787978557953
1.59194108174006,1.87184428641165,2.22986372861255,1.4461103097197
1.49797416079758,1.39878081134495,1.9249601257965,2.2095305311079
1.22794966773637,1.42741318202648,2.11953196405579,1.61931367697846
1.96910555025556,1.542407191689,1.59231854854161,1.6511736361413
1.84795266509383,1.55979907427322,1.32285987639003,1.47733313618041
1.1898451107443,1.46632140474602,2.4241170604512,1.5667507684703
1.97851095943839,1.57637176973175,2.28889817227828,1.37504311817041
1.24770353502657,1.58684075325835,2.52858795292165,1.83839315157223
1.62027130836074,1.66436927686037,1.98131358075585,1.70241752086804
1.72457838314355,1.37071371607246,2.04848457076148,1.94881002894331
1.93182844732133,0.983574039376082,2.29555905480307,1.49383208817364
1.81064363646053,1.11842453154096,2.45417810852905,1.55657075246009
1.61982804396776,1.76293131533588,1.79134570202636,1.93838212436547
1.86375924896951,1.34330678789033,1.20539341121099,2.36717327358722
2.33176454953761,1.44855758500945,1.17557293087057,1.95882649536886
1.88448817634488,1.25771760998099,1.72214954111453,1.67465864924449
1.45714786954093,1.38469954051301,1.91953389770433,1.87397543746044
1.88466823031964,1.4934255626987,1.52732782560624,1.2425534307874
1.71409768080256,1.71518420744748,1.45183712494043,1.60858926141295
2.23374690067389,1.46030249934084,1.35426726517359,3.10627244057062
1.7795719307452,1.43020748233753,1.42585843643631,1.69079583550523
1.47708437839867,1.24838232229422,1.50563739452229,1.55532169174532
1.71657765421078,1.33980851854909,1.43336604386913,1.38832222886304
1.66684798061138,1.31495488590887,1.44664032609567,1.35443231301241
1.93559294383748,1.268036159508,1.94778444115112,1.33284796688049
2.26033617325248,1.52457779433348,1.62341474205531,1.2820950835394
2.10398797134746,1.37028709102722,1.46249668581297,1.23863744394951
2.0265667966285,1.69238970711608,2.38839717204074,1.2912113200467
2.30493680496138,1.11178775636418,2.19059200940967,1.45717196330611
1.84999306371925,1.58179047659851,1.7516173037307,1.68243352704899
3.02248006303026,1.73641900338258,1.49846484481088,1.43017554309443
2.37700667725859,1.75992997751195,1.73495169934492,1.8395706523921
1.95576586435505,1.62005185331466,1.62568717501938,1.8096225657431
1.77699305533854,1.85312952794104,1.64281843942873,2.40503248828612
2.25849824681509,1.33095989945945,1.68312022789617,1.49152739678477
1.4100441527094,2.08839431199942,2.07063971240433,1.9527581560181
1.87390027123389,2.27085091116436,2.09022112397362,1.74255372610351
1.47730150430461,2.17396904098045,2.01202079947504,1.26731709444892
2.02863194281896,2.49147478080218,1.55704902423989,1.53386364360284
1.73304824474967,2.15016426888352,1.79113979975069,1.43961834990892
2.6931259069142,2.79129776346267,1.89722779030481,1.36123454103247
1.55320713507552,1.64245448837937,1.41051088114978,0.919161774086665
1.6331688124113,1.76083300169234,1.25596922597933,1.02040269166234
1.79962204705454,1.48009480713505,1.81164170362031,1.33960351398653
1.48945957843368,1.7665501069175,1.38508015481917,1.44009865327073
1.60326940928957,1.62373035065373,1.30149263594648,1.46435704815608
2.16067859406327,2.38501345023478,1.49013755210238,2.15494159911902
1.67647077566302,2.16525456626414,0.994907478255851,2.30269767695769
2.05131050921111,1.57202386150578,2.19827270755089,1.51006411040416
1.75129979699259,1.76364749808242,1.50167611866872,1.5797444099293
1.48697691338272,1.76456099535944,1.63578835893492,1.60871737836902
1.56251103143053,1.52120040730831,1.7173046344161,1.5913915435901
1.70914354273551,1.88874936022561,1.53892986631794,1.77338462780875
1.1786132206885,1.99180552696366,1.69124454040512,1.60449411940297
2.79483493608184,1.67923869847941,1.31271227029248,1.15636825309099
2.57804615548579,1.79686007171957,1.07249549309387,1.47572518712959
1.70283741099312,1.86312251314998,1.25645644726322,1.72216421139796
2.67732681289252,1.7830501440254,1.07046750545949,1.77424262978751
2.63617756125929,2.19067568788116,1.73404605124822,1.30374935620797
2.4977685260522,2.44115555682799,1.84523069150014,1.34240524520408
2.11265125038792,2.27221916677444,2.56674553531551,1.60058518067961
2.90582029754527,1.87474564441262,2.12748792941592,1.51308047638607
2.47353896904712,2.01250310708492,2.33138361826505,1.34256981904791
2.83814486909228,2.16856112931251,1.77322068679881,1.6278886378844
2.81322386098766,1.36176650242241,2.1740532995391,1.11934045381399
2.4300182483264,1.47679633699078,2.02263728208213,0.991149297575543
2.36498806541407,1.61152708972566,1.60459533051496,1.69118738695887
2.37731373190369,1.37565898384066,2.02643809655012,1.42058755737066
2.7438337106847,1.31566187996236,1.53114223674675,1.54119252842397
2.2095237416898,1.48975193124146,1.78485015442423,1.80982748863561
2.27149182402995,1.53366030542815,1.91540379298791,1.73301865698429
1.68432976034291,1.46823596534519,1.34237992490259,2.36662279337442
1.58466223699347,1.25273830963203,1.10349110616154,1.77699210635393
2.08824240859595,1.57663537984361,1.55768352533085,1.61555121189873
2.59853863707506,1.20665489803969,1.97403252856558,1.40686703006292
1.38966299151133,1.28452348374545,1.93517006152483,1.34419323327332
2.35423110100274,1.19656306857056,1.52902626455702,1.4706067332293
2.08661689729976,1.80612008405778,2.09337750043477,1.59807534615878
2.45091390382432,2.33885456154807,1.80305710173449,2.02776406614119
2.00326060294414,2.31034605777045,2.57253635152129,1.55475857923167
1.71785491936302,1.92847688041775,2.45919995778647,1.41336861390064
1.29612804921741,1.51775543144696,1.48335385649362,1.63528388597379
1.41256182325274,1.07626209910934,1.35240221535721,1.72837713390377
1.41088153552079,1.32088929848611,1.38251616440824,1.72378253475212
1.75201873697919,1.72581971314787,2.11966650615561,1.61530716983529
3.13665009962921,1.77524414112354,1.54744251877405,1.40321818811211
2.42980441836006,1.48209296773488,1.82238794198146,1.46700621192629
2.10029425225508,1.86694139395902,1.38923363200402,1.6964444473181
1.49372960540983,2.15713244050413,1.28664359803359,1.68766415802005
2.83440319590781,1.43945975073441,1.09775069359537,1.87645249838819
1.98607903907352,1.42166004295889,1.63661070556288,1.84836700975449
1.37396996847702,2.18418785874144,1.22386282335522,2.59507457555767
1.52413721391684,1.79776475794677,1.26575227233468,2.28831427198715
1.04898602141017,2.10737023606592,1.50241313658614,1.55426988380553
2.31618468897745,1.84365492837903,1.65770405728749,3.17240187353982
1.39591562641464,1.66232912390377,1.22912149806234,1.26058696869495
1.22426411187793,1.32244721742135,1.82793659506176,2.643531478694
1.12781155203811,1.16994276011725,1.36242422263419,2.10158857030648
1.24897809905564,1.250980689412,1.48889485574807,2.09025510387425
1.31318905692275,1.86975171133342,1.865809371079,2.02751668310141
1.72355689669479,1.32960667564141,1.7364056335952,1.76439548492258
1.44764220047064,1.23178314944278,1.79816932898507,2.06438767051229
1.39155071016637,1.47755010356675,1.54346735083412,2.74638856878823
2.29577394421319,1.78190665255914,2.04922871342719,1.8595185750266
1.7120032087358,2.18537530478752,1.49798398050414,1.75930910527082
1.51844962497837,2.67071241186429,1.97696033227317,1.55832616466945
1.60951012167621,1.77176499203059,1.42976223023449,1.91042051997082
2.58699326740503,1.29943722062433,2.83717905538338,1.72273918229361
2.25101588342355,1.2696007117411,1.844859733397,1.98151909566493
1.4618975873416,1.24166083119915,1.97318985804099,2.44464685955349
1.71146268894664,1.30649355750476,1.84326403011793,1.45603140998188
2.05193159166589,1.29790391299652,1.00193224733562,1.18508780236373
1.39785275462187,1.16732252309884,2.13189520196664,1.57935596450398
1.04841597550279,1.30245256464415,1.80770463734756,1.79438213112601
1.21596448141676,1.45690973662598,2.2356660946572,1.91036884029758
1.18189758129822,1.41298648553656,1.88308684242278,1.88585522721914
1.79235951799329,1.5230181813201,1.53042016016955,2.21242315930921
1.62862396585191,1.33896884774445,1.57626067589602,1.94134632115745
2.17488879474681,1.93137360593002,1.45623437130265,1.87325683588307
1.691650344692,1.7331143396,2.04232286883224,1.55567779935037
1.76839953724388,1.29845040435607,1.69574793778615,1.95556861231196
1.93445865432269,1.41101410070046,1.38300138762829,2.28526055914303
1.61981017974599,2.05893935512987,2.40959415778128,1.54923193519583
1.54299868278224,2.02745169027514,1.80805838863494,1.83039414407853
1.7450177585496,1.32407880583849,2.00644614648287,1.55443686841877
1.42977300256729,1.34559608755825,2.0008031936411,1.75649443434759
1.94922781385747,1.47729061174422,1.43826852018824,1.5248175423363
2.18308922347238,1.35777540061172,1.94496871562132,1.62203434947465
1.63187697630274,1.87796608435696,1.74549392376092,1.76160026062871
1.38463702738099,2.0091872480481,1.87305746382639,1.27536940931359
1.55521613546545,1.06466220971546,1.658801891654,1.26114225619207
1.4329578095161,1.5582332875488,1.67755815715945,1.70728575004215
1.49973868769742,1.54680343130443,1.68363928284485,1.62939794324802
1.65619244111697,1.71607715988305,1.73633327667799,1.70262074358589
1.64940368934807,1.34398944169186,1.587850752702,1.95161908558912
1.6817508619353,1.40216040561253,1.37092465641842,1.85851113228532
1.93574392429936,1.84546587995461,1.66988435025155,1.45213270870757
1.70453628246964,1.88374414599055,1.59019942472188,1.59764483346518
1.89687317811824,1.93893482253558,1.33161423877456,1.42805796832025
1.70640691220027,2.19793511522937,1.46442913781545,1.40657860259742
1.97707804119618,1.60775747593097,1.43925962857722,1.28662761034692
2.45020355805589,1.50049670213416,2.06674036395005,1.91433852971254
1.65004420043798,1.16051627590596,1.32718893884702,1.30083531949836
2.01954928963658,1.60400670465238,1.39558466040595,1.54128632553913
2.70450110655662,1.53819837079139,1.33521083669992,2.75647654128438
3.48240707252937,1.71878151778786,1.35139287641867,3.78935412841546
1.24361605474124,1.70651395235578,2.07267707310809,2.39519630252628
2.06098415249054,1.66506969418165,1.19328056637157,3.14427356006697
2.04116204171031,1.49319449909193,1.58510243753195,2.77872502594078
1.95008763136358,1.40349683767128,2.3494315301689,2.17032709010772
1.57501104729574,1.84672940048189,1.92579981713663,2.51241990772308
2.36870935781631,1.43456381226084,1.77612083126241,1.70614683131695
1.88369032758958,1.46405514359082,2.33927876886487,2.48809862798609
2.39925445888665,1.36179522315771,1.60487090107153,2.21639027711872
1.60077094698923,1.53500569480225,1.17706080841255,2.00669423572957
1.69165144161613,1.30508997515735,1.31671654165901,2.25982984637264
1.35900071237141,1.96008092255107,1.22917495524915,1.94421576022127
2.58606260813172,1.22409378637387,1.81119630920258,1.70978321723602
2.84815772241639,1.31393507625942,1.63809322754731,1.69068377640775
2.38253683741566,1.36404891998535,1.40389720077127,1.29685155328327
1.85029788116367,1.31251545033807,1.73224329279836,1.68003255761033
1.7939706307877,1.65668724160193,1.31212637120416,2.41598012326356
1.39930066962045,1.13980915647579,1.43081878527804,1.30831835178986
1.19599562653583,1.84885687716444,0.974567153463645,1.61963245498277
1.46818814510013,2.13054790843587,1.8721438334498,1.23287951091232
1.96367312466262,2.52254200390428,1.43136196181122,1.19280505085925
1.6117368281581,2.2692994652222,1.26170080975094,1.19220502870652
1.65684544266875,2.40200602988393,1.37510168250154,1.26806489537845
2.07945482753393,1.68266072349826,1.21237856040727,1.79542356410321
1.55727171622979,1.77768259858372,1.54081787393568,1.29760319888574
1.18645175903178,2.19415208982673,1.78601209897234,1.88575858595362
2.26671735603617,1.42773078424127,1.50615860368397,1.54719024830015
2.05481633194004,1.59554127021717,2.21228300204569,1.64420661715883
1.62719903589915,1.34842177630857,1.5024587463663,1.63360989289812
2.44512380925081,1.55233261197737,2.48817629252443,1.17756983763666
1.63830613776072,1.73033830662958,1.95324257151132,1.18109233227129
1.92207794545238,1.7250546616528,1.64909899377339,1.40367895473953
1.82510824464017,1.9816666349068,1.08644309792402,1.35728811691685
2.22865244577503,2.0579512754102,1.40154979633718,1.53437950674653
2.01904261617301,2.45602852897823,2.28602257360506,1.33376175050252
1.8913076292743,1.94022732142413,2.38941943773709,1.37823520442379
1.67963803180311,2.00259559853941,1.91999819146091,1.48431032352532
1.7905403303031,1.81882979630956,1.7064108065409,1.45308697393522
2.21985219559543,1.89774246505918,1.40866673432346,1.23020704116054
1.43560441089321,1.5528055073688,2.00239054532865,1.40320465656174
1.57494846168195,1.702736143698,1.73441620380076,1.5915148932728
0.933674537763595,1.58557998245022,1.70183937727566,1.79779740138173
1.47731343505847,1.91439840565372,1.39554397528075,1.69315495651012
1.38881799923315,1.61210151300653,1.70015897095165,1.66436354720764
1.39837952401092,1.79313654787074,1.4177467639799,1.63628016478644
1.70802042186976,1.30915165914609,1.61953210596044,2.07273554589873
2.08224505426108,1.30991924006059,1.54692251619556,1.86999367493167
1.22244674611945,0.931139398240801,1.88370366395247,1.777674438807
1.59777316052163,1.52097985589666,1.75646068141702,1.3324136284555
1.27068776885396,0.872300909712786,1.48944095057582,1.89406372761716
1.30795635780703,0.879301577604313,1.63719370945542,1.4538184648696
1.26186414769482,1.27621075847812,1.96974558351823,1.23094412279728
1.49013824454988,1.19436252383543,1.39368623541596,1.89562555838402
1.78581338131261,1.28136487932015,1.51992652875486,2.27534155656032
1.99236018137882,1.53955611629751,2.70412082832178,1.73654633507719
1.69206924456569,1.42459574760825,1.66806960127526,1.99997427321748
2.31394722662271,1.76966424175573,1.70851057599555,1.25726206957286
1.87828026589425,1.71427572106272,1.71382301006429,1.42158463180196
2.74682828712621,1.78561129345112,1.78313829157862,1.58273791833231
1.27268029103477,1.72521569217465,1.40734513178146,1.45447843539658
1.32068521995878,1.44905833917776,1.3001462255576,1.32364318531497
2.38250640084296,1.28162743300025,1.569735954401,1.41461637617561
1.55916810546627,1.47434396979925,1.73010708805456,1.23747594609275
2.11364077445029,1.91308182272623,1.97362170792228,1.44207648419518
1.7399272616509,2.21705833464916,1.87972874430621,1.68330384517755
1.97597526078418,1.74091517171271,1.72360188932113,1.41578444770278
1.80209749682225,1.55400899345105,1.72346403274849,1.22369655559008
1.95186175428203,1.43424653220111,2.34913307858836,1.47351681408914
1.99471863885234,1.45763193061777,2.32970408761785,1.385620330808
1.66133195484941,1.33852005432087,1.41928786565996,1.87349567512893
2.24890026991187,1.95274332711037,1.92174703939159,1.52031602054768
1.77442037795991,1.80947353650944,1.86551469213454,1.50115373302024
1.57087731337547,1.74246475565203,1.32214847229159,1.39496215994163
1.71042105775977,1.29283659973886,1.19392580204669,1.56114774492716
1.57556563689932,1.45360011120675,1.67760605257377,1.97497213146042
1.37261596791726,1.67828631297388,1.31019997003396,1.24371597680307
1.39364345232546,1.56586605879541,1.20983645740372,1.39384368583256
1.46568740338794,1.60369526642092,2.26602394940086,1.45816365433705
1.4827976935463,1.86317975943548,1.63676423504897,1.70207205442092
1.78977227747453,1.60660287998257,1.43580357775142,1.36114516835662
2.25258365706989,1.46181635891231,1.72546049459333,1.80659110721425
2.07339738873637,1.29738891369259,1.2350750616793,2.15159078850063
2.26258643735275,1.30128192984802,1.3636426576875,2.11851204164107
2.02167059744118,1.33899092551664,1.52358034643543,1.80971674893995
1.19667886666461,1.51046082455124,1.22619639072305,1.29538811410828
1.18846638051173,1.84320319343389,1.0387675720723,1.27629460881433
1.41015507655311,1.69008052414567,1.80575427418781,1.39435234194993
1.96715165229847,1.61854840217169,1.21604912435427,2.09347769342368
1.53343857904795,1.52629632660346,1.47879606527073,1.86124742316476
1.65171753528317,1.59364134070195,1.62414987020015,1.58346769661576
1.78671438106611,1.73294012196281,1.38071768046154,1.35102193943406
1.91692369843327,2.12484994494291,1.53892066037278,1.33680212037869
1.64798704557157,1.65898762937491,1.84633531524551,1.71758461971907
1.60959429119479,1.66564045930723,1.85632922046967,1.76281194702729
1.64160193236684,2.00744746594558,1.38721303588571,2.02290633354154
1.85127642980596,1.5681881967091,1.15384651059727,1.38516966023391
1.69354355685301,1.4195364264616,1.13785958575946,1.48539558678967
1.49302072465787,1.72482637298877,1.32013065724935,1.35167216762005
2.11193903255109,2.19709532446285,1.79874603560043,1.026275987863
1.14903843952971,1.69016613925229,1.04685788594115,1.37503484700859
1.59972989755808,1.82056853126326,1.13674137522075,1.31142483327631
1.59286114138432,1.75307080477011,1.09643172538477,1.27197543242697
2.26190635667275,2.07035447567412,2.00080755352599,1.48309800088215
2.01832187954594,1.99560506837988,1.18574405840062,2.15092624967242
2.40866092687326,1.76634055693556,1.33445920195533,1.62776373195756
1.16121359168699,1.99560041956989,1.38776137936,1.82362062669265
