"sigma_beta[1]","sigma_beta[2]","sigma_beta[3]","sigma_beta[4]"
1.15633843337342,1.05431917077218,1.09006823989844,1.70189050322455
1.85520344921301,1.62781978829348,1.2867766101457,1.98047675831983
1.98136437832389,1.48360970965588,0.946783411295731,1.38366155443694
2.24147715642897,1.16051449197182,1.24483395090434,1.66818098818981
2.26440097233064,1.07498827088855,1.16122125876472,1.6892780383331
1.3266956735919,1.02318753596363,1.28090822024577,2.0846171181447
1.42949576218755,1.16798159936039,1.70198472271155,1.97089822083058
1.5214740386584,1.26180429382003,1.1243820011602,1.5250092086317
1.42895390807023,1.01194973018908,1.53462286268457,3.07401406051376
1.75737402243593,1.20912677751916,1.23511550530704,2.04539782803957
2.06359784637387,1.31700518584428,1.06146259318676,1.66470584106171
1.6767300198574,1.86084266394603,1.04355164651965,1.61460258776839
1.74669905095128,1.21831370799834,1.37098970794165,1.61562548093809
1.58424499571575,1.46188662333475,1.13199743012928,1.55332599791166
1.57207671494018,1.39677024817999,1.11373049076845,1.45251012513533
1.51891011841705,0.88708789368576,1.81617868863548,2.30655764970103
2.15333568469941,1.32397626570292,1.59807499345256,1.67905730113842
1.51219690632437,1.25674434089442,1.72296790914354,1.56382994141742
1.29064973085244,1.3626783900462,1.43360872649576,2.48191655101272
1.52987301962049,1.85614310687197,1.34869637418585,3.10467079843585
1.30414768431437,1.58028461122497,1.79822449553909,1.45946179600202
1.35788671886359,1.35799244982604,1.34771028195887,1.21772563387178
1.18823439646283,1.06362652088678,1.21018224372548,2.121346918307
1.99171064511432,1.63850538279951,1.53487540465833,1.21759382574138
1.46624417599521,1.51658382160709,1.58626663203951,1.29995577272988
1.66472400267099,1.69902051057257,1.15470004469635,1.5017642387554
1.81051752430671,1.63728740359116,1.30160408870024,1.15487143836614
1.71383494831079,1.71354895031575,1.15309099225461,1.76826913897346
2.28726937701074,1.62902325893693,1.89307826724439,1.35642731132607
2.311295497606,1.48467030179813,1.32471571646754,1.31145641715231
1.87273809261679,1.60255066191927,1.33976669673778,1.24673647509724
2.17696440044038,1.63896409027721,1.47357301390475,1.7791469891177
1.59391832578611,1.15777846256335,1.12835898272757,1.69469010186617
2.00533572117459,1.79674071593131,1.39986538786829,2.36667661648481
1.94230427315317,1.3043382740306,1.33369080758912,2.64933654115365
1.61868618900714,1.32191947387564,0.9853266911162,1.44773915112073
1.51357012613134,1.39165475402457,0.869606424150149,1.60146246067303
1.71801537422123,1.40955174173185,1.03986535469766,1.56165754483028
1.20532406526349,1.22802928369141,0.998100510828144,2.19597739137177
1.30272954796901,1.4469356701559,1.1943236122729,1.62433911719879
1.28526702479398,1.53109355149746,1.31392196699925,1.52261489735624
1.61426974617515,1.4099762164517,1.12176227858089,1.59060032609084
1.7493080169216,1.34058151083969,1.349658151962,1.62078071891063
1.21527573690251,1.59644157367744,1.18355992266005,1.23205329847561
1.16827839189502,1.50279363308234,1.19262286670972,1.28019128604189
1.36360936761064,1.58130060306643,1.24877991596548,1.47547141170979
1.31006209760707,1.44305192365887,1.54208160214576,1.91090186289735
1.70599662566463,1.10504994068402,1.27945302293188,1.38952185270601
1.51636707299982,1.08456229457648,1.81962757059121,1.65811850489436
1.53174786232252,1.08478632967957,1.6388184941831,1.42933728805189
1.3883703864471,1.06672445270129,1.64282801726712,1.52868677294568
1.36810612065446,1.53256249602729,1.62949623240202,2.10210595558657
1.21973005914992,1.62547042872331,2.18021328848925,2.24113746146611
1.92477966203075,1.91945553937337,1.55456805307841,3.42554434262292
1.66331013292433,1.62305200165476,1.55781387368679,3.00072834056845
1.76590920094881,1.62419292439865,1.43501603518432,3.28843585807054
1.05821824037924,1.39626253548695,2.01917957505759,2.5878439777476
2.22333878650514,1.77786690900986,1.44667908761606,2.26026851279737
1.91062773172829,1.69123798546035,1.48079559088562,2.34281396368887
1.67894762633294,1.73189509621991,1.50182613121233,2.3417079996754
2.90026193003918,1.32097666845354,1.29589724193266,1.58967925639612
1.79492441342431,1.17000284999754,1.62615127797036,1.35587999461652
1.68630988717771,1.21623870005827,1.59836940340244,1.45318106101129
1.49327076986436,1.195316682912,2.23032048864973,1.71516513520307
1.6813089701044,1.12491461027022,1.23517372976847,1.56569913759426
1.08656064970221,1.36791384385214,1.59332903615176,1.8759153309945
0.944017184924376,1.27905571655971,1.45979972171108,1.81787971327433
1.19820343707214,1.28376499559157,1.7059338208377,1.71148281124829
1.2559645836586,1.22974824782041,1.47807248874666,1.31697330044835
1.34583168733085,1.92116083863689,1.61236832639907,1.69688322967311
1.2324094269023,1.54290405545767,1.57857287223785,1.04984100277227
1.28445385709125,1.32644574392173,2.00800201847866,1.15708526720095
1.59158687324999,1.19671909988272,1.53227522255551,2.91621446915264
1.75907859343949,0.9525525204252,1.39006225977491,1.83705718598815
1.7358766537095,1.0283978088222,1.48809574114067,2.09415122852326
1.59150760286738,1.09814499206548,1.83307257636044,1.70746210582655
1.41415848475938,1.31202905912075,1.36880050820253,1.61782823729285
1.71519208100971,1.30241267895296,1.4405947718556,1.51891663277351
1.80748589821573,1.24310475808606,1.49929968217043,1.66494696210055
1.59015093434656,1.06504066715905,1.55030430130563,1.2628891618703
1.66139605321727,1.05742215990781,1.38196212305375,1.22974126752184
1.84712299204844,1.2640064415293,1.71928544176262,1.33829323133707
1.9506821646744,1.12120232355631,1.30760239564968,1.50550024469531
1.90601440494408,1.30553026077241,1.11713237550081,1.22429674000611
2.17494736235187,0.764842580436839,1.3431877246848,2.32960620262832
1.59554273249675,0.932647964729538,1.77062927461499,1.79627662364906
1.60063906615361,1.09600074809477,1.13482228121267,1.55102936108436
1.75244768568991,1.37895680381963,1.31232681297556,1.38172155243648
1.98023576966936,1.49027607300637,1.37701376435181,1.16470068268207
2.14006966583592,1.28150984958818,1.63782411919193,2.04345205113397
2.25276105389024,1.77469711497483,1.04166231631439,1.95289760835898
2.2212178774647,2.18336615154321,1.10428822106255,1.84942826804291
1.87831426416598,1.29470691879622,2.06347590975498,1.96618973666908
1.66212702080217,1.85329768951292,2.42250201897565,1.55612906004944
1.54151176802125,1.4852868319648,1.80255657103605,1.49441592301624
1.54613151694117,1.14206076380879,2.34789832575603,1.44322905550075
1.13480755610093,1.71951904322589,2.86254071836257,1.42770631836635
1.10341306374773,1.161376441327,2.3551215082619,1.86622666310149
1.06295889841732,1.20594234875013,2.69342163819757,2.3446334089248
1.32157477129413,1.38682450870219,1.57944308710233,2.28280207300924
0.997146506827233,1.34704345194537,1.67391372174996,2.27555988126568
1.17185495845789,1.37405586316945,1.25057534075084,1.8300374895614
1.90126937381779,1.05111174932707,1.70556067205106,2.17406738270034
1.78549345084429,1.00428697363284,1.60991573197058,2.2259946668219
1.69816452456126,1.35506738773058,0.859954109873675,1.48154941673057
1.33686008765034,1.33336805791732,1.2061433905549,1.8821243062699
1.22124510334377,0.975454551014498,1.39378944464061,1.84657878036091
2.35947426903053,1.07895427126519,1.03355971714427,1.56125253532947
1.33718837552207,1.42970030068931,0.876752485880915,1.63716336828138
1.17258403079328,1.66420189675512,1.43199079474909,1.18638308709465
0.805219470911131,1.82830093940573,1.19419025552056,2.1113197290587
1.06220654454904,1.1762133617862,1.42082451258112,1.41449501282903
1.12305568928204,1.10613506383152,1.31700378878416,1.36803708978568
0.967523129913826,1.41746251861533,1.2024294060285,1.68194827131771
1.3249431043525,1.26865411574261,1.60113036094304,1.55708495572732
1.30115001757839,1.1221070808339,1.63120627712292,2.20098811379371
1.27549310012911,1.14636393053094,1.31393636363546,1.49216718374633
1.48169755349489,1.1733746748947,1.4508539253845,1.78397221478382
1.28019365540217,1.51350753191016,1.86428752500897,1.71259224497245
1.22174592383722,1.18639487148154,1.47324429065224,1.86231082831234
1.16360723593035,1.29111760928391,1.85319580981808,1.32192579621843
1.07788046413776,1.34355978454906,1.54442616010525,1.87983584692093
1.1541651685515,1.4561006905962,2.20869588396864,1.35633773768147
1.13281458274492,1.66357020114748,1.47409322451627,1.3596784908987
1.55288780910544,1.09165645263902,1.72771165848988,1.6772621776154
1.77471286999015,1.41928682960694,1.43249963044988,1.46569570956186
1.35894044745343,0.895525648198174,1.42664269055718,1.64716254305787
1.37452489208946,1.51127599761996,1.16013284163135,2.31235657630513
1.20602761969645,1.46336262374621,0.942733802537785,1.90934186686291
2.21136188946254,1.33819378078458,1.38435629334443,3.16006882176697
1.1832719134221,1.22657790345842,1.06241984258449,1.9378485800798
1.43071539498831,1.19239168643498,1.00755062900479,1.84070096730978
1.12579822822478,1.48524308256918,1.71354392468258,2.04598969109157
1.33532615315825,1.15886969617903,1.38653112001287,1.67490718365996
1.44503485630114,1.1683445996709,1.21395911441023,1.94258654172907
1.46094736643225,0.94385240248655,1.13549349294039,1.68150133247792
1.39494818054031,0.911863683473887,1.616307753728,1.73586555299601
1.21712338860976,1.18424089419432,1.36568571925629,2.45540270189285
1.1643342016888,1.42242320459593,1.24795663173554,1.86087723235695
1.89096613084013,1.47753217005986,2.47080199789551,1.43110253308396
1.25034771318659,1.28635572124885,1.32847816424392,1.43991972788176
1.24805217862676,0.818287638711119,1.97096718921052,1.32658553249629
1.81299032717391,1.81309348810264,1.70938503862607,1.58538674361953
1.60568969210789,1.65218593175401,2.46431467347255,2.18678858448695
2.04980306615594,1.08324716610478,1.62836788344456,1.71233623369205
2.0488316701866,0.940249343566779,1.6463225396621,2.17057920377068
1.9284345659689,1.57195305887146,1.96686443680303,1.96553914458105
2.34472834792294,1.32009257402316,1.24657793848893,2.38286640769121
1.94154738198584,1.15711728935555,1.45294812746866,1.86890186414698
1.7802209014029,1.21474565473746,1.18802834188382,1.95746696055978
2.13346872689163,1.37561635496388,1.19744782367139,2.23830575571602
2.31279049865824,1.34710439561924,1.04565861595237,2.30529565004851
1.75982206597243,1.36884053667613,1.25012176168193,1.63614647043831
1.88587523908296,1.19228634091855,0.917230938578871,1.86905394357835
1.62645196905687,1.07247971274502,1.29535658855537,1.83295958526587
1.89722508488331,1.14844404876474,1.30598561618591,2.23371379363334
1.82286818558273,1.62229957866828,1.17632801278754,1.91652341547464
2.72331177351022,1.32652035212529,1.67598281445,1.86451359482437
2.01157002024535,1.49441756271198,1.67021820914593,1.9064436868621
3.17176004065172,1.44974221212689,1.20813806692813,2.13633324358059
2.41470077070452,1.60308601821135,1.7697672932165,1.84460535617238
2.51345195846819,1.64808825877996,1.73659299290346,1.65061291950975
2.56988145116061,1.54438239926356,1.39831463581258,1.43348349891654
2.27982310378413,1.37034474265527,1.61679295498875,1.27389355504089
2.52152181075134,1.61739159247716,1.59129103703499,1.40347169934855
1.37512277210786,1.51820920019965,1.35855000254468,1.60981883782493
1.79684409454717,1.59277877949023,1.15424275570596,1.68853372033629
1.81341278207055,1.31901066638914,1.66406890197686,1.55421817572962
1.27687964281681,1.27700586254094,1.49080676449042,1.85287505496572
1.37980260164002,1.50649755429633,1.41666027425945,1.29665087128251
1.34272973632136,1.39688788676288,1.68564452429782,1.43034304534426
1.59966604796657,1.48551082981289,2.04186732591189,1.72979127252342
1.30218466952232,0.982097157509738,1.47376420149814,1.61839998792821
1.49503917617418,1.32070141066574,2.19827274149756,1.36784581033332
1.62089973071954,1.46851548641083,1.14746962963177,1.55514311630746
1.23905007151485,1.72710257437932,1.47068961260564,2.3852724527337
1.13915199501628,1.56198365897889,1.5158898005803,2.39423858861596
2.13327767442916,1.98183261745103,1.42940095557767,1.98341874648462
1.6926108226671,1.24581125932471,1.19420395250245,1.80772574152251
1.6503729680548,1.27944304699476,1.24732646562403,1.65492648486094
1.58088885133501,1.49354921931281,1.42805876942119,1.36889452206153
1.55143739002465,1.51731663823484,1.4322322057966,1.39634758236016
1.44065883959922,1.19185049710677,1.4509521322603,1.41602081126966
1.46424364363328,1.50971578113872,1.53075626614064,1.56645490195397
2.63865109324229,1.55833770936876,1.51477830923464,1.72556077488343
1.36825753264557,1.28219022101287,1.57790901691281,1.50220391799011
1.37612897499424,1.22005541289924,1.87590600695719,1.67142004730965
1.37266284370047,1.56870440500847,1.59595837684593,1.47767422881551
1.64757488224081,1.68903617800822,1.5132082652176,2.05969442131751
1.67010933282045,1.65086921367375,1.76267640018923,1.94028312943431
1.46334589271804,1.1599900623964,1.37123501861203,1.60515960482854
1.45828138928822,1.53088871777416,1.62122867460443,1.36036788775682
1.58266173804848,1.13444836605295,1.46470348528432,1.25240525767473
1.54008984438774,1.12805015122322,1.45397550621647,1.10170355246123
1.78134332301409,1.1429769705899,1.31247373575179,1.72182284209593
1.74899867635293,1.16345610981237,1.59234573331508,1.20156569049072
1.37164728286698,1.57063971764354,1.88630921573811,1.45705838519521
1.36702510586618,1.2276175010283,1.89718525666594,1.69888816560338
1.61375473914767,1.00828031814643,1.76464558860189,2.04659376444767
1.63333838902752,1.69520451644941,1.29430834065614,1.75813749429359
1.58991140309567,1.42091571392725,1.22660149430709,1.83827101732371
1.64431107255783,1.51658260035797,1.64649918966763,1.48436587116025
1.62760625651412,1.82453756183627,1.20469041860258,1.78281944168802
1.55466319674097,1.28515613743046,1.32213482785354,1.42304797814078
1.58691832716142,1.60528343118073,1.5316167799351,2.28024735193897
1.52506258813883,1.13151142342091,1.22656447933587,2.39888950219354
1.77075245170762,1.26514619182724,1.85470214896599,1.73534671022326
2.16136436509333,0.969378502317301,1.32579946333704,1.90901027057818
1.89893258442354,1.33499109027407,1.44975887485784,1.68943124139924
2.2045861698738,1.16992093930898,1.28919101471723,1.49242820637748
2.1364279510423,1.48339072117344,1.82868793842547,1.81890087142371
1.95565068876269,1.482794371386,3.18585275569868,1.54816122252328
1.77494265344692,1.29398011060307,1.89360581770622,1.59228014323096
1.20970529151024,1.14225006240287,1.42026321764345,1.69820017800911
1.58270159724817,1.0673005074038,1.4114468120148,1.55176592848882
1.81773570268371,1.06450874271075,1.33889537353568,1.80411242129551
1.4650467782509,1.08939124929383,1.35195092205798,1.65080360648939
1.26572660221408,1.26238169495632,1.12633508035258,2.15414036375465
1.41529217207864,1.67042578631881,1.85850131060415,1.56622743404016
1.33505875206462,1.80103723328212,1.43376866013927,2.31306864064191
1.82845583435735,1.73419753771003,1.58202484062075,1.63751813049495
1.39568889055908,1.44936147884961,1.17749038890375,1.66303771789019
1.54086201637505,2.07647303868937,1.79700862556506,1.70400187384763
1.86493504382708,1.28061676104716,1.66727860200463,2.05558854686811
1.45527195639727,1.50265405104691,1.37598592237062,1.94888694845206
1.73647143041931,1.45890710744326,1.62934989915658,1.61565449415545
1.59809166228174,1.3822916118755,1.34224905365446,1.74423137671879
1.4472784576791,1.34861924102789,1.18825389080404,1.42159209920572
1.51912325881855,1.36504502259228,1.35803246556876,1.66171486016876
1.74594758124848,1.21088657488577,1.40499131590256,1.71039040063478
1.7048715303356,1.25810727646382,1.72363617939352,1.47838274276766
1.86230878175625,0.950840435887054,1.88458809926656,1.07861701178061
1.91393584606329,1.42080226404318,0.995516020774482,1.47826337740708
1.64805047381392,1.17624475953966,1.45988260657553,1.55783229851045
1.994198245403,1.51542467548089,1.63615138267988,1.40767289160778
1.78716351018361,1.4178009952719,1.1171910214804,1.71799357409873
3.03237199382419,1.79454502055406,1.31598662265321,1.78469170149324
1.96471811160725,2.50655588495886,0.977210366277552,2.16348622521324
1.96718939528229,2.14142987929099,1.27333210548332,2.18421885548216
1.73982527257623,1.98042370840636,1.47035050074418,1.95733890584988
2.11208762998582,1.87055117405633,1.31188304624541,1.99635634751711
2.30493985526486,1.81856469413715,1.35451289443134,1.95932916607759
1.25410412236837,1.12461190905167,1.43401534948068,1.51998117844923
1.12332035519615,1.13211778673373,1.49569169289246,1.56339623325823
1.36578740212979,0.925625263275365,1.32887426698275,1.83300643787459
1.49113799471543,0.840277649392138,1.10182498454004,1.21198731153392
1.60636613619163,1.09276394185211,1.42046355402828,1.62789422886592
1.65122003986863,1.37457177817271,1.43415336608506,1.14036503788885
1.92455090503791,2.2868291780702,1.4996835012504,1.50886721214943
2.26531863589974,1.11029126574693,1.36831896544662,2.05093267182827
1.90093675222774,1.05246008568645,1.63923992670915,1.90609593688212
2.5745792633852,1.22427510269753,1.52815350072781,1.0928122257398
2.19180210016787,1.0181427800419,1.40384850387606,0.935018525727847
1.93220529894293,1.82513167921863,0.997860373494995,2.00802048376829
2.11412547191142,1.3335349600757,1.94150878202943,1.91874954285347
1.73294995058882,1.31421452256038,1.47545481918337,1.66315960362902
1.47645593369063,0.991925932773188,1.13002033202373,2.04847016025692
2.14581086856445,1.15013572497698,1.16593185542058,1.85762638709884
1.60331565383791,1.33615414122488,0.995032099147722,2.07126381991365
1.43613174389645,1.22324355660983,1.76247167557173,1.76909896557079
1.82974534528774,1.2947617013581,1.19035394956012,1.33535957043158
1.3887053471363,1.39240139154711,1.74139546799533,1.43613640120729
1.53611437330313,1.57566319993008,1.33988408099378,1.55784236723596
1.74461221228319,1.39770376109174,1.11003087332337,1.76090530029321
1.80587551284723,1.5621851350882,1.063751317491,1.88519038159997
1.64001688026346,1.4351666968569,1.29504555066478,1.59887129228162
2.14799399488431,1.58574382789758,1.5684339736561,2.54196840213918
2.33284101389801,1.29285006962365,1.95814442386599,1.85258556854585
2.28776105307383,1.36023837174355,1.80445968897605,1.91555847867238
1.59619044194819,1.31705810238577,1.95503498915558,2.02850620009203
1.60786998499633,1.3611046113972,1.79078340642462,1.96846009452887
1.37116853819796,1.29372682709034,1.80590101905476,1.68754578029373
1.6379229354044,1.48089916876876,2.55858448778128,1.83188809497674
1.70340184658096,1.41304943761554,1.45009215194225,1.34129674622186
1.66604357049605,1.10493377837865,2.40592993003526,1.36189262169157
1.6251088080536,1.30738613290658,1.88056449010153,1.48049378456327
1.30873438413317,1.2131284405071,1.578464821079,1.30304031102768
1.50937844005926,1.43093213471279,2.1387910498984,1.81511602962138
1.87999299402903,1.42127931905934,1.49270606504654,1.68310896510462
1.81171654797659,1.67016485344964,1.60939933987165,2.57199402461026
1.53573768975274,1.20367111692488,1.71137471096273,2.89146121027008
2.13996237220399,1.25263221399892,1.86242962331802,2.07429258742083
1.42112953117536,1.06677112327116,1.40113854852054,1.22214942093187
1.76447085990109,1.31284524050295,1.510004763927,1.57796440464879
1.96661254224474,1.53836700210299,1.124285502639,1.93999424736787
1.15734106952753,1.39309936566299,0.85735940451345,1.7267016284263
1.18335444071153,1.15913900325916,0.808610212783838,1.92959672211843
1.54687376723328,1.1739866894722,1.12006788681897,2.02960180650426
1.31503824831596,1.3249773540382,1.37608249125758,1.3285899996495
1.22373080805623,1.26234443676563,2.40978526048845,2.16340313929224
1.61530420108084,1.81695416074291,1.36337920188701,1.57421767796206
1.69458045585746,0.953647971736055,1.4822055634926,1.65352688675134
1.44258842983219,1.12843227862017,1.38565781718444,1.497074075
1.68953727939386,0.914855446410172,1.30726593357783,1.51423968405225
1.36353648840683,1.00669019121716,1.39545337972333,1.7174856492909
1.4122632450439,0.98874345554181,1.42860372144173,1.75659786584254
1.42693423546723,0.905135900798929,1.22373846039883,1.61439507466411
1.11453240434828,1.07794926384581,2.3915584470785,1.50974699990325
1.81246561924099,1.61155877513249,1.52610776414479,1.4257975130274
1.9304631341729,1.41696518850244,1.82700877061011,1.41983615286917
1.89317128145384,1.46345161162442,1.16104656530905,1.39154623652413
2.04253888252466,1.32644119304862,1.25050224807824,1.43385775889767
1.90613947454425,1.10478818095654,1.21981508027098,1.30902016833565
1.59458639814711,0.97889294884415,1.0984194623383,1.31422008013629
2.13567296711241,1.20028645756878,1.46413270266943,1.04152911893411
2.02951009970901,1.21291775237286,1.54329816367641,1.08539433472001
1.70806385193666,1.23640373715949,1.40112568834522,1.19439789881502
2.40454384165236,1.85026365300251,1.27501635823757,1.46514593663063
2.07091353999384,1.7194520940189,1.07244701783309,1.66120968810367
1.98194025254732,1.79877147962027,1.15960013449,2.22529016542076
1.63252633302591,1.20797532932128,1.36787754391795,1.49252101280331
1.83113057714264,1.54648398916417,1.55252603967339,2.18544437304953
1.51320205783852,1.51443576544471,1.8161032231065,1.54494208844638
1.36636602295511,1.79555702107254,1.83484749833295,1.17986593105299
1.39382645304905,2.27047992501737,2.8757133039115,1.43213564793593
1.49181155814393,2.02005075081094,2.70060801924429,1.5581084808289
1.76157354542966,1.84294604686444,2.81977640341453,1.70222550462116
1.08483786441248,2.08009641002022,2.27005486154689,1.95358718557068
1.85088289604172,1.22106505302356,2.41384558728742,2.06446074643079
1.76745602525057,1.31497720946986,3.06399515126583,1.41978649412094
1.67636990400087,1.31230686317598,2.31703702575599,2.29498122239815
1.75725113043683,1.75487281526336,2.90632361560746,1.64606622528548
1.5395268706987,1.04710704720466,1.73283551659762,3.04154964847969
1.60418619912092,1.73475874674739,1.98996197898008,1.76882362995808
1.8274845021427,1.54968549433107,2.42706808356458,2.33945271165656
1.41481742708552,1.12203903594411,2.0624619305662,1.63619971699876
1.54278347595477,1.0864405053728,1.73434859222719,1.70757065598672
1.63719868182492,1.0864303841608,1.75119793875292,1.64851871366796
1.56063738135257,1.36918590210753,1.67035095582388,1.95041083913096
1.46330674494849,1.08855047450117,2.01618581927697,1.68140914078703
1.37507053351209,1.20352221533495,1.45942014639364,1.88315092067817
1.30217078529272,1.40129255174057,1.22875572872807,1.61167118479471
1.38334240404272,1.22561807000961,1.58700647535058,1.71411516434914
1.54183463109688,1.23110173797217,2.19574005130021,1.49614340669859
1.73333727243807,1.15480805075182,1.66791748138548,1.51996535920489
1.44042972839765,1.21564554010272,1.32915490468796,1.8927764350155
1.21710222815648,1.11176732026635,1.51293686344232,1.66897124487826
1.68793365319909,0.998911409396038,2.20584450807733,1.72224615402615
1.41906926338989,1.45416025009018,1.16371658928418,2.54592412639229
1.75280980520928,1.46577839850476,1.46836013569247,2.813429483647
1.88735676097173,1.78215060776155,0.879302368269694,2.42666612403972
1.60185908124744,1.92164842656404,1.10248649904803,2.64784318925159
1.77981778681403,1.70686024432485,1.32857039016673,2.47877483645546
1.22334200198503,2.00688418764523,1.01551150942386,2.13367919370303
1.08154171115031,2.2071955052711,0.882956847578733,2.15907196546363
1.7465120654895,1.5907011410825,1.41395233060385,1.95106499229873
1.40779535095285,1.23635977376307,1.73827244735138,2.38701145133641
1.38010991882728,1.39178873968234,0.897313106754664,2.18132121632197
1.09887729961012,1.31941189231618,1.64690147544451,1.96874840576052
1.71993224473222,1.58624148305865,1.22984037859535,1.87685169123197
1.61462170660713,1.2768123278088,0.913747961316338,1.87597800587707
1.41284270055278,1.73916779813142,1.551398695385,1.36420676082113
1.40742786119573,1.44694160583533,1.73850738981659,1.60042772550817
1.70694208642375,1.21019135925871,1.6725099022703,2.1428826960048
1.22584762834332,1.47169621302152,1.9936936367057,1.73378315524912
1.58272374929957,1.60134956542465,1.39049328085986,2.47521356941189
1.39336588553486,1.03339891685236,1.73946920399558,1.93090993304893
1.36456388134285,1.26521944903164,1.78713043884765,2.27985027453238
1.41740913531494,1.30113872981692,1.31722695288484,2.11600274524935
1.52606445233104,1.55689490746355,1.33323617621309,1.82012719913716
2.14383299590342,1.41231254748615,1.60372062922281,1.15339594660429
2.09451063895717,1.52868343796435,1.7116875883589,1.54675340353303
2.3819821646379,1.54337181569423,1.50035776337834,1.35450259045049
1.51859662961277,1.18831553034906,1.63662569910037,1.39709916192983
1.69299759059528,1.30471979537179,1.28612716858021,1.99691782240099
1.72550609044427,2.01351890201028,1.41066152437201,1.59581040613495
2.49282886357145,1.43804165302615,1.23683536017675,1.84228653974613
1.57723705522999,1.21742873750539,1.4858859965281,2.31446731328521
2.06973976709088,1.20824552440796,1.6263483189017,1.63534210785553
1.75523700802206,1.17501378656621,1.13634186342572,1.29094875810802
1.71559512188652,1.16676185695676,1.12392651739184,1.28758462263314
1.5329019041891,1.58773798495677,1.30576838932112,1.60554417162126
2.81033339914155,1.46120896628782,1.21855050903198,2.00975873952222
1.32644554186323,1.82279725693558,1.56306449739791,2.81207123916999
1.3609799084832,1.77382059866238,1.49684540314559,2.61761618784994
1.38378072165514,1.56032459272538,1.41683366599257,2.38192511734549
1.36702138117877,1.49820695812598,1.31757973665574,1.95854786610112
1.35348952057714,1.29211353716075,1.16462671577905,2.1676305428838
1.48106606161472,0.99572906064362,1.15863492547539,2.01342514041629
1.4466530128249,1.1134311700896,1.40545890615316,2.2179254826344
1.40378496607206,1.21302999584292,1.36242934594428,1.32574380656443
1.38778615105866,1.20680788774614,1.26978251651586,1.29810668921575
1.53437609849883,1.26017783214671,1.26972401975144,1.38462032442336
1.49261059806267,1.04173584627632,1.1907223623345,1.61378197251806
1.77052563967914,1.89277522054184,1.52712837568726,1.90413096195531
1.60166311698548,1.47111929154984,1.65910228052525,1.48015714539231
2.17679206558651,1.79467680258679,1.39695105716914,1.68787435841042
1.34827895430784,1.60030794153596,1.58625775161478,1.52811294800363
1.26487093974214,1.69606671106167,1.50545980869027,1.41064872566147
1.33718307916014,1.32110046107503,1.18234044233431,1.28124448087822
1.52106925600773,1.26751224725458,1.6592984683188,1.52550537503578
1.32636601366732,1.24506831251519,1.49592202022067,1.30609821087132
1.47852002936478,2.14367633703589,1.596980741132,1.7209577582517
1.48907400399143,1.78551949700471,1.59623343532714,2.32622182025153
1.58195957542956,1.78622993210187,1.60598279188738,1.8841016104011
1.45413491853034,1.48577747499839,1.57431612490472,2.20070086969703
1.35120968763879,1.79164528214555,2.04798232081097,2.19895018668037
1.43531849011147,1.8454601421438,1.79731952168003,2.25727520956452
1.02342882435338,1.39647157287108,1.56338686065623,1.96362721461878
1.42027770194429,1.35176521958994,1.56675162859233,1.26622409868191
1.11301795144993,1.23006586891615,1.66810291180351,1.52795573625234
1.45171984413726,1.31101606609103,1.53607146781067,1.88175752558227
1.18069916919225,1.19961667953711,1.47241845049326,2.20849116239314
1.40764273191938,1.67023510310457,2.11851940077028,1.69951358801832
1.21314589048949,1.31355098852775,2.3564576709421,1.55264101819316
1.28573057544703,1.14719604029432,1.59766876054591,1.80945675673018
1.15580525301767,1.42400319894347,2.46043741944792,1.62750882331865
1.18408581112382,1.3708725809381,1.99750183770387,1.84483704447294
1.05965318947064,1.27905661163064,1.11085868093814,1.68848021838544
1.92164777603697,1.56553913263669,1.36966880106373,1.61779741408665
1.20264290967449,1.41453691318284,1.13104085807232,1.51472502508528
1.53022954813456,1.10198967481108,1.158095604377,1.58568621271447
1.67016807610649,0.956074368054741,1.11746505821807,1.75650115871317
1.60631274309585,1.19333626784086,1.01617760082804,1.38623894333411
1.38298801782422,1.43126003278579,1.0354341734562,2.34117201583659
1.57799989974861,1.30084953254227,1.28633430783318,1.40714637570642
1.56044885503899,1.32435854008693,1.31768715153096,1.62452900598937
1.74809743313428,1.37573910667061,1.34457823365973,1.69577431237002
1.67716450640164,1.42546821564043,1.22193776816258,1.62191578746537
1.93909435225377,1.68815177595824,1.40610955132184,2.05205453859547
1.76346988445345,0.985179578941023,2.12635377232086,2.18726570264803
1.69202875271553,1.46344693768456,1.77023387700847,2.03494529838522
1.51475673798235,1.30449531816791,1.93887882759833,1.76092399917455
1.59037482141004,1.27265477789282,2.5001944911474,2.03529112182097
1.53081318070197,1.5784392142147,1.39401913245079,1.49279037026007
1.86396596572567,1.54775380185141,1.62422513912084,1.50711542313279
2.21977361358201,1.42816399637566,1.81966628075271,1.91470062351789
1.65786859922734,1.4702462132655,1.14829537749457,2.24398135616405
1.62653975128645,1.21003824508805,1.14038403544013,1.80659791150438
1.86638727318316,1.23507513119803,1.37634492175959,1.82702407417721
1.65928681365532,1.21438816701116,1.08457493512197,2.4976650585678
1.63050807321195,1.16408587372222,1.16460398748138,1.79569877253469
1.66965445851812,1.57955688272032,1.56698424255841,1.78260051691263
1.82705539918271,1.31205017797602,1.59364674321515,1.67129520654734
1.75835029387825,1.72186078417748,1.13815566195696,1.48799760806999
1.45819266567707,1.68972205034313,1.50099770677203,1.79144691103689
