"beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
0.18684119492193,0.171826572612162,0.0893621164725232,0.13465088284982
0.176535952151372,0.182296694302467,0.10097285691549,0.144565995646468
0.16326696982843,0.178157101821379,0.112823652198254,0.142676000410433
0.209315881640746,0.188293661954369,0.101537768137354,0.128907169871797
0.189745469936756,0.205782740152419,0.122363538364888,0.156220877818767
0.197894578470748,0.181812677292893,0.0795492962566279,0.137008149913161
0.145629805976365,0.166848295751541,0.109001104929974,0.136803136916749
0.211447641730513,0.1945922846258,0.0918355438491198,0.133955413401789
0.192896203331022,0.173824789547894,0.0957384137896003,0.1611294401576
0.163750439605319,0.180501790846448,0.0963089920725008,0.138881999960888
0.164311257409951,0.182761103293825,0.0904457833675798,0.14119983523652
0.181514812343553,0.164116850116299,0.102302805873644,0.122862493148833
0.176978845770252,0.163020373735953,0.104343111041898,0.122358930089832
0.178253587601915,0.164062254099646,0.0940519009726028,0.141012115238014
0.199717894092039,0.180370237320548,0.105447709502908,0.148400262475229
0.16085949976505,0.175931689371438,0.100118883515397,0.13614016690049
0.164353851213746,0.175878085999529,0.10033226861427,0.121206528024258
0.169793858609034,0.198766437928469,0.0969185383676919,0.157479103602389
0.149585055386986,0.17970903250871,0.0978661636358746,0.139398555933269
0.201406039244385,0.182227853198533,0.0910207921163795,0.130592003459693
0.165399954724102,0.181393404623993,0.0858739552099837,0.117276795271432
0.162244231671447,0.199923450011094,0.101133177399822,0.144103975589957
0.155613314960955,0.168901100094045,0.101778565534678,0.142278686963537
0.174047852879727,0.211986076121298,0.116098083005079,0.130747193715728
0.172514259403806,0.164752211400263,0.086756532823304,0.126550202946378
0.179275612156092,0.192746058292304,0.131078452198845,0.179278328488825
0.178372266843121,0.18495186197578,0.123184739093958,0.179477934658525
0.172584945541436,0.159476674255139,0.0835599395853128,0.126647927464897
0.148355266060567,0.199280052559962,0.0930729389922802,0.148550686790624
0.151948575935248,0.157591523633854,0.10041457791516,0.132284635812894
0.157673643751904,0.200378668192079,0.105616283283167,0.147420813507021
0.158150043799949,0.196332615129517,0.103829680970614,0.150107740057425
0.192854062669104,0.163741089372503,0.0893364324328226,0.138542701589825
0.168526147088128,0.187100258669484,0.100498956201197,0.136605451670602
0.151740965996627,0.190507254856543,0.0873383652662279,0.143471953313656
0.159399763571282,0.170784664155861,0.100131543468743,0.142780891516925
0.203474960620367,0.21618032886644,0.108282262323318,0.130801192005345
0.183415067731433,0.174823627336119,0.111548838200839,0.12756282118927
0.163985297246349,0.189291302514462,0.0799176526835188,0.138051935952524
0.183365586247843,0.183759096488817,0.106342694420072,0.123719495844167
0.173550492042905,0.187276775639524,0.110079294214792,0.138749594131913
0.175476838166657,0.21361807484606,0.093533677669613,0.148415705823737
0.178900219884024,0.207597326408655,0.0954878760273097,0.14493004076188
0.170098715110003,0.217451728830524,0.0956251580958075,0.133774887932946
0.184587665895861,0.163608206112742,0.120030645306348,0.153888343029995
0.18751617711622,0.238326307617126,0.0901841803274264,0.157595509634444
0.169887643289276,0.153272640844251,0.126203266963572,0.136025842873556
0.1611970919865,0.205577931764557,0.0852569748304515,0.145595250924021
0.190473622472873,0.196340443636278,0.108549312242198,0.176657841817216
0.176776671177129,0.173315383519875,0.0813083548415907,0.165361917217343
0.169891149896115,0.21410187476869,0.0916977445749596,0.156777663518959
0.168267435760575,0.179164746992739,0.109959803593726,0.163610123340269
0.140245265856181,0.180155984463141,0.106307188904958,0.171248978233305
0.163158972965567,0.172499451342072,0.104324101617364,0.166168094092158
0.167270513888327,0.19426795155724,0.0999075556946689,0.170362010644755
0.177980652764536,0.188516027839919,0.106274663786296,0.124262095778913
0.169950755333157,0.179599803883497,0.0967806293348516,0.138338997197245
0.175834900533219,0.184409686373701,0.0939278887703231,0.151271145135458
0.16893685683164,0.18771450296679,0.09772567802398,0.152843311795081
0.183172943249982,0.193580953636965,0.0899677256387896,0.150571018922564
0.181520379978504,0.179810417186348,0.105479838676435,0.135739238699212
0.202864233528208,0.160542126320993,0.118128333864235,0.135153773993558
0.171029842112327,0.209289340648051,0.0962457463493937,0.144003337075151
0.164404580882725,0.181960211295667,0.118996712612821,0.131442460887675
0.147735751581893,0.175423056413338,0.0967064967342006,0.147479063246989
0.187609801861271,0.197253884265409,0.09217627646905,0.131854134040314
0.178013781539391,0.175996050712752,0.121490798744783,0.150815275237207
0.195341434530027,0.182775720777814,0.127237274778148,0.13890347652659
0.156649329667521,0.204825219791262,0.085699411042966,0.134681338643821
0.157790367038,0.191408115294174,0.111781290798797,0.135741352027317
0.172758491246645,0.164603138689898,0.109715456045115,0.122228734826046
0.176503529060926,0.183735079711545,0.130355289032014,0.131292119204443
0.185881479228199,0.191807170668159,0.0899077411861913,0.144273461953418
0.176771062803191,0.173333642916385,0.108056992156293,0.134063566061644
0.165255639559263,0.203370340685158,0.0988395586902121,0.152294786553438
0.196008339400591,0.200461475040835,0.129148570647641,0.131203768663659
0.165974806966671,0.176247397967851,0.101973857688853,0.126034301148128
