"volunteer_effect_out[1]","volunteer_effect_out[2]","volunteer_effect_out[3]","volunteer_effect_out[4]","volunteer_effect_out[5]","volunteer_effect_out[6]","volunteer_effect_out[7]","volunteer_effect_out[8]","volunteer_effect_out[9]","volunteer_effect_out[10]"
1.478772413837,1.00974849490467,1.34701874926516,1.61084447891424,1.2024114403097,1.51971780413597,0.474383044122861,1.03523636241491,0.825199980354156,0.875699795293286
1.58089347261976,1.00704869068096,1.29048034452697,1.25052780693334,1.31760621500651,1.5745100775835,0.459316800792432,1.13518509348908,0.853914014786289,0.720121229885539
2.01582169942735,1.22853054706432,1.57101149064813,1.87461942126736,0.993391238615831,1.64643987633894,0.4841721931777,1.09918752374075,0.875637212992875,0.916788064305276
1.76608014583684,1.08300363303448,1.85359463003873,1.7081416221837,1.17713084819422,1.78087744601699,0.457546303914194,1.27980550726456,0.978381891377245,0.737190868710633
1.90477669389971,1.08929083812946,1.6212817360378,2.02995315859836,1.14295186741019,1.74320861381145,0.420141875527048,0.941840865242913,0.945413771372589,0.909775409908971
2.15545628883408,1.25419174293147,1.76769723939225,1.84064118383141,1.37230907823157,1.89485790468107,0.505768033918891,1.2779024248691,0.978227209081413,0.817000921097695
2.02147753694122,1.38166785394813,1.60013088070738,1.74263219229294,1.27539971822231,2.22866546221966,0.540651755509118,1.01673583395604,1.07325752811419,1.25648530691814
1.44886873376987,0.936502653789386,1.19084078170624,1.2984221293065,0.881228216437015,1.3297651285423,0.375500629129425,0.932768809892187,0.764745697164695,0.659701556232063
1.45543673657705,0.864417847018415,1.18234703840651,1.24222889747796,0.989094626669984,1.35971167001075,0.389956171114126,0.784520547610162,0.732934199179622,0.597537816579796
1.4384117674755,0.925495306544354,1.31400098074362,1.38248450464354,1.16800819456894,1.54276695076433,0.42154774498179,0.887522416055806,0.7517636594205,0.597152628471677
2.33112880337938,1.44755161182483,1.7458939577772,2.02679710607113,1.42783750955178,2.34135295176427,0.55528395008854,1.36717142974955,1.16474854680928,1.27053807824818
1.87263543288281,1.33120897372257,1.66877548384572,1.84888719143933,1.2810290003694,1.63344944786291,0.518539976908812,1.08412850265498,0.925227396023155,1.06005073189361
1.78996838801211,1.15119237201967,1.6034313144144,1.56882022794057,1.36675073806029,1.84418700498084,0.575959233066589,1.22423584212719,1.05495437867521,0.811659100858891
1.84551664056672,1.16208417026574,1.45121445749661,1.75099414695762,1.21773110535827,1.90929392655265,0.53758024248078,1.15398302553072,1.07146106606886,1.12637655256491
1.92086089517839,1.0913136372785,1.68198592015244,1.78733284663643,1.40630978022671,1.94899938175326,0.578661109490787,1.29030312761343,1.10005472297303,0.827598458407928
1.8399200959067,1.12447961988096,1.4055270843494,1.52911694653852,1.37919119607175,1.47865328425803,0.513441667434133,1.00071941515022,1.0188472583719,0.872306801889547
1.79259995420541,1.16376582516669,1.44845180768031,1.79357543930906,1.31545372905079,1.9441260471144,0.511937980963525,1.26597924172275,0.862659722603029,0.775043110247502
1.82194611975207,1.04620903790642,1.63074626754275,1.72849490171835,1.42960652262511,1.95173712981831,0.494684017252185,1.17638698169336,1.08111018495348,0.989393704294596
1.85646223288755,1.03265103747792,1.6299577158846,1.71383609757861,1.39119859430629,1.95007291030396,0.484066131782129,1.18824582355408,1.08800908276044,0.993220761286707
3.09713912501286,2.12064189871515,2.67795751530948,2.96200040932356,1.85508286113799,2.9334634205708,0.717274817470434,1.64107486936598,1.35350255595633,1.39022264332474
2.86560498182742,2.06242409033845,2.4833808016517,2.36566893115237,1.91608005879679,2.59476971328391,0.898789611175599,1.78324166772126,1.44586706881264,1.27215602895734
2.36079667736537,1.47079257904965,1.74145562348738,2.14476103848748,1.65978918056545,2.20162709721279,0.588637474340358,1.34715380418724,1.08524564038121,1.05405355618725
1.67745587074128,1.08078068838303,1.44870172829063,1.51641688043574,1.05155481650071,1.45948144302911,0.519899197921208,1.07937588345346,0.850111771646222,0.756404244739247
1.70575107256536,1.13477112840549,1.40882500385703,1.5215062834972,1.02289928295364,1.4496591865118,0.520424377263018,1.08430780649592,0.822017633155634,0.809884273864478
1.73571374174826,1.14086539230187,1.51371048704988,1.5184727273371,1.09207807208448,1.7435438433889,0.430990341124884,0.956727712594287,0.936893385974867,0.811402197552372
1.49907852702183,0.885210501477014,1.17460972422227,1.17667334237929,0.954848391997309,1.23434585074644,0.322988218643291,0.870883432328027,0.668590631177208,0.575301615837225
1.3051030011327,0.834980136354543,1.13200204404875,1.25621485692684,0.947785159084095,1.36288430316739,0.407693687544549,0.827057471102004,0.73488604341203,0.711811847133014
1.42052367093066,0.823055377341654,1.15872372121671,1.24732250118286,0.964573069804363,1.53155945644562,0.361324968535198,0.853839135300411,0.693801377277037,0.737594691830958
1.70374365953062,1.01348125563576,1.39437050929322,1.47039408154832,1.01500330026448,1.61699023514548,0.394427374332795,1.09435245727658,0.803706481833214,0.690722924310099
1.52388522237305,1.09023123805785,1.39744479599119,1.42817827780662,1.04138458992222,1.36175094479452,0.513965665051132,0.902135517207516,0.809233904997541,0.730875768038039
1.48102577197548,1.05990312983656,1.3405954212243,1.52477921823443,1.17690243226556,1.70222102151593,0.556667875078142,0.975569356239175,0.885717494501945,0.891312263807895
1.67268706695074,1.01688725990421,1.3061568323569,1.34851749289001,1.02220814079082,1.35746738507725,0.536140563348167,1.08492780447754,0.980184438543114,0.848256618849254
1.69201970762166,1.08768976817289,1.55788636734108,1.39481313254726,1.13865039438127,1.49662932541623,0.4340959597143,1.14343426560733,0.94469062065823,0.728038893376329
1.27367751765041,0.857580987459252,1.17419527152494,1.46739181405282,1.12105124352883,1.68200535887229,0.526347418716084,0.799009171544565,0.757984572178228,0.618689060191105
1.44859002360511,0.870309814142102,1.06358503213323,1.1470433034186,0.818302494267881,1.12591092119374,0.354599907178512,0.722097992559684,0.705259386870935,0.614972519534771
1.3749163251385,0.812319291967193,0.969971039661942,1.17486187657038,0.910811704964133,1.27473612611963,0.449005986913534,0.881083703079183,0.644191542468351,0.596855453394082
1.35667872149951,0.772671264169501,1.0971456056095,1.20138128768145,0.809235735651995,1.29823946339573,0.293312374103052,0.742387955322004,0.731082321502541,0.672717181660107
1.33412679615103,0.761146771693515,1.00996278822665,1.06369229974912,0.824707795687978,1.28546743410447,0.425471169618242,0.815779985155171,0.780835300277886,0.72538769727643
1.38113418769971,0.821876381105336,1.02885397138019,1.01965226428758,0.859516261594804,1.32185433398259,0.324033036802254,0.762653265515569,0.730995715768688,0.609327107238017
1.66112141877895,0.971721623732495,1.30467032867108,1.58831315321609,0.935983196900826,1.43452383083896,0.433143330192578,0.992002979286149,0.828654725910074,0.726223983116736
1.44626391763453,0.983264945698665,1.40217819983522,1.27195546106691,1.17616941065598,1.76916523863175,0.421014610224481,0.889955493343617,0.742515190274343,0.702376793317618
1.5183000699157,1.00409075059008,1.234585970795,1.29852771944745,1.00514574095743,1.40234529729334,0.496097059278421,1.03761052584805,0.815937307227504,0.792019255535792
1.40692536418143,0.898810259536768,1.4652761280139,1.49940927596332,1.05987997354539,1.71796026876527,0.374433871924693,0.796265916984974,0.848639428543528,0.71120874308666
1.28299596241537,0.92210167592565,1.36589560085466,1.38972970007604,1.16726278480135,1.30739038296473,0.442856229521678,0.904268413624062,0.906288460770913,0.759271978453271
1.5015191312358,0.864474638260763,1.21436986241314,1.35493820409571,0.975304899572531,1.46120372975427,0.421495659008163,1.03323733892756,0.667542152033358,0.757612511304213
1.44411022339791,1.04593144447459,1.46398596046121,1.42208404173978,1.10704067407932,1.59982092885814,0.46371645706568,1.09315488609163,0.679476634416338,0.794236830327811
1.36033625616687,1.0951950550027,1.47625803964265,1.41292855856578,1.1325271395241,1.73080737703038,0.508191913100662,1.12106519386685,0.806746322316262,0.765525003538182
1.46958309770177,0.859438522785495,1.07936966758933,1.24729232732346,0.979814365535388,1.24709896374151,0.376769084273325,0.793006042009874,0.63177832935784,0.609490794284798
1.30212221513418,0.868428812433159,1.33590353135665,1.40244683653113,0.921236595929351,1.41608840364772,0.429843128217107,0.855340122029462,0.769241227272869,0.668463473802215
1.47111426726754,0.952332448632322,1.2598721683371,1.31048464011122,1.02727292696036,1.41338157255965,0.478053835672507,0.898015404369649,0.805610852847755,0.687079239899744
1.38805591264506,0.880663782720745,1.21828411086673,1.11888070455803,0.91216629191116,1.26308910721624,0.374605709735076,0.800207750601361,0.74260777027158,0.650661196477651
1.24842516798154,0.840261956826677,0.945152526927129,1.2504376514626,0.770560909427809,1.31156740759951,0.338504902659109,0.851440420774239,0.683003503588527,0.571343580931028
1.54718213301853,0.952969671199407,1.25984792877689,1.62231710525738,1.0351142774551,1.4845871998472,0.458124685085035,0.891850670824891,0.74950962181244,0.775896016634884
1.52471382324305,1.05066453162966,1.31859218858861,1.29886965300825,1.20087979055554,1.51913394396601,0.462599647211123,0.972088415783171,0.782777675252866,0.762017907872101
1.51500424359899,1.16117809838244,1.38465812427168,1.37237923346334,1.14235608630405,1.49810852309694,0.485635842474665,1.08913305580848,0.906409547119302,0.834650152773462
1.50128886426498,0.841802914297439,1.22056973148125,1.29706065253743,1.00711633886867,1.38113649125601,0.375288257407018,0.843762103242603,0.78301602752146,0.68985685259456
1.44481173916582,1.08283254717299,1.34894317574988,1.39301116286392,1.16053090510687,1.62714572965759,0.486105380970191,0.945201573473962,0.906989012692299,0.901440913972719
