"phiC"
28.2588678288439
20.6667471821929
35.7416900707507
35.6066424517407
23.9376250164729
23.4868239161446
20.2708666929142
40.2899877513501
32.1302679503368
15.973856562447
17.3716950017445
19.8123915268318
12.6652485791735
19.2863783171175
28.0580221875412
14.1610263396524
23.3198345252425
22.5641437565271
24.3073271296524
33.2955041250252
10.8835051142592
38.9836364693893
46.9504431851583
15.8304146594622
21.5584837275369
48.0503846316565
38.9676381016759
29.0085172953854
14.2893801339745
15.2654481803974
15.6630454840007
16.6685805725469
68.9990880866254
12.1907423866176
21.6063369071867
32.2147660310794
43.5367168418241
17.0662922548731
24.9520321247201
38.4750324803656
34.9511979205065
21.8871457543333
25.8642413706293
23.6814109271154
39.4020998384959
24.8968023838861
82.6608761879642
20.1867965971462
49.058043545849
43.7000274490323
55.0165942043146
28.2979143659881
35.5475288212111
48.4056858032332
38.4187977513779
30.2894476173022
58.7467186185676
17.2982225710954
32.5274301534703
17.8906087978477
31.8757997560795
20.9771563059983
26.114034462803
25.9622758671432
45.4202215346491
117.439145887772
14.0430759600669
36.5006593329373
38.1138799816329
21.3588527581645
34.827647676133
19.6425683900926
24.6274462924464
13.6188671515407
133.266296170357
51.3358142476456
26.8568390918148
27.4686624713372
30.6222382470359
57.3022895447536
24.768677400579
23.6853549875047
20.303817051882
14.5125855759779
33.8434480173556
55.2554600382874
18.748313549315
34.5533231794622
49.8977414929936
41.8802703909949
38.653998577297
82.2469220498341
28.2595914917274
26.1885562027268
30.8303377054076
34.5670778009301
10.3190066395029
53.5811877536799
21.7191077668556
71.5196292957215
19.7431686694421
32.3694806526165
35.9893471440658
54.8925011479192
18.6261773587853
90.4863701286806
13.1046819201355
15.4435369486095
19.8386549298449
23.4624026228282
21.9496426640418
15.0708606195744
15.6807808853248
16.4464820868331
19.9192352679269
46.9007090888383
19.0626474751355
26.7747972761042
38.405247615515
36.027658258728
21.4178015388088
29.8804943183531
15.4409121352111
21.7457937512626
37.4540587541478
21.6170543085235
20.9846238676785
69.5111264171624
33.7491200425093
32.7189964031525
25.0541238656766
29.8207477721366
16.682363586703
80.086633845892
16.7502778828495
22.3844620040058
24.6459382453908
23.145276901158
27.034098599451
27.0009255850845
19.4189008973706
17.8101205606047
30.1763265172586
39.7949304453253
11.4974168155817
41.1557524773655
45.0850301436821
44.4564035326266
12.1774481609923
43.5118966871879
13.1027640980124
8.52585123218745
19.5893533596951
16.1288505016787
16.3680575844204
47.1442513736077
19.1726932218418
18.4528924291081
33.6499705923688
18.8512796548293
50.8948971242458
58.7554028948387
19.0317238250086
26.4259102224528
29.3281803288337
25.5007525589008
28.8427861713919
71.9120169236776
25.2719455777228
30.0409616882236
27.8818656204425
30.3430389180377
53.4779066976917
19.2389177772461
27.764323884467
32.2093132111526
26.1809700436101
38.3967337089328
25.6265423965725
21.3793182024624
85.9127072908666
22.4366012632217
36.0238756872649
14.6020147972599
28.5467270273302
30.3471709758085
48.3131188127848
40.9794594758289
25.8972070335536
34.0835358198477
19.5545862554203
96.5631286175679
28.4479098667398
30.6415445548599
22.875582298185
15.0841730474258
21.9911277410287
23.6939488339699
20.1449587921831
20.4306932377298
47.306096601443
24.4372213583414
26.2164238011766
19.3940737248103
23.3176335638196
35.8703163147765
27.4859082573675
27.3068902292902
41.8777034804124
34.7163132862014
53.0394343586659
90.4580443038806
85.0468026240735
23.0959653244808
66.617399724256
18.1802123127848
37.1933710168395
17.3000984907748
21.5253623829313
21.9994606320216
22.6376708046778
31.8602792359874
20.9402862990977
30.4520970722479
27.9832993277811
22.1922097034466
21.5266423728485
15.851013848887
28.2587591326241
21.0615399624717
26.7639135340508
22.3030689804521
