"phi_valuesI[1]","phi_valuesI[2]","phi_valuesI[3]","phi_valuesI[4]"
1.0602696281087,1.61843878269997,1.12088664679742,1.63980347235219
1.04499882821571,1.59635382694734,1.38300417999488,1.46706220802637
1.35294174902432,1.4269209779414,0.930526725459871,1.24982788998435
0.941847202189237,2.12050221252542,1.24178392650114,1.80856983323047
1.28212078874321,1.80907570211024,1.06634351762645,1.2210803644955
1.24606833337653,1.66817319400211,1.23455231049404,1.67586918397328
1.2853264077702,1.89605684232348,0.951616593264116,1.27284730832884
1.11344900901867,1.69884039056532,1.06707902781501,1.80752055628759
1.17349106744894,1.95670874674984,0.834854535297146,1.49361949103009
1.00695907140642,1.43020485622941,1.23132909736812,1.53720143291639
1.22387840266986,1.85441460357979,1.03795691184176,1.4233418360879
1.07101401369332,1.78862358853452,1.21734242044899,2.11997561647699
1.35797358154218,1.79263338486131,1.08930891594294,1.25252621852184
1.4683834087002,1.62529103752129,1.04491460325155,1.27834026667328
1.00983764485735,1.56387956793526,1.06297129977193,1.65257495076384
1.10362213387337,1.41428214603209,1.03729711418835,1.56236795638995
1.31963611142172,1.60864407253688,1.45365521359585,1.50852194861535
0.965447963412793,1.82058629139938,0.944731291666833,1.21417714051743
1.50849336711765,1.65348756176938,1.51219252405858,1.90850925710438
1.25272579420195,1.96751908370614,1.72034859422312,1.65124963950196
1.06413626733497,1.43953236152959,0.970574247658851,1.34275352934657
1.4117897408814,1.70645182173935,0.920743796593294,1.84778448102625
1.48000275175339,1.60366771784664,1.03495727033306,1.39411948600037
1.62771850242148,1.76038978747457,1.06019492263209,1.39524754466689
0.98478375763703,1.74567123521394,1.50415519981311,1.47054924097152
1.44372146342605,1.44711289095176,0.891838353347305,1.60288416843472
1.32356807478427,1.41062687637011,1.13143984624248,1.36303382016687
1.09835022386693,2.03084930371857,1.19501627908043,1.33907289713104
1.10391051568032,1.55454472544393,1.3150449910668,1.72522985475189
1.09701884897378,1.51840859870812,1.12526932302532,1.59829147395232
0.994020421864869,1.59073076119124,1.05879645676493,1.66730508724196
1.2388614459797,1.7015143524063,1.74036594091651,1.37505377972737
