"sigma_alpha2"
2.99497148227826
2.9035713643316
2.83598857941431
2.83761593081729
2.24276219354644
2.4442376933469
3.20674191159209
2.3654471281723
3.18173194355254
2.98382514792869
2.18529907521506
2.55046767248803
2.32375669728577
3.47842025101155
2.24699264202424
5.26665519624647
2.98776594187931
3.06985417331057
2.40638077694386
3.24272710634324
3.84328329266971
3.65507475340541
2.68231088648983
3.98055264284727
3.54177000213834
3.76099573696988
3.12095706871331
3.49926628593076
3.46447673394176
4.67422858008091
4.00945054962822
4.15429030190102
2.54707739538335
3.57186061665737
2.70896272101503
2.49563069194675
3.19295477586307
1.7488432003772
1.7987402953297
2.39747886247429
2.10230095973916
3.14377817026898
2.90536524361027
2.6846874009824
2.65301412628672
2.1108052222193
3.02070208170117
2.72694046167033
2.68084382506267
2.35847734497818
2.05404490940172
1.73134181481447
2.76697043269371
1.65712151813406
2.05943838095519
2.0732174168682
2.48222623130705
3.5478902891386
2.50056764471493
2.47046806429586
2.18987933508904
2.58165358645655
1.94913664045015
2.38169953579907
2.90985478084271
2.72785498575077
3.55739089846876
3.5676800593907
2.03822867275844
2.84383183199236
3.27981497523434
3.06685915520214
2.14217484042313
2.83374135294226
2.68528384949038
3.97490977504682
2.96552088735333
2.76867674213085
2.28337868787418
2.04003786734833
2.29907035611795
3.29656793749186
3.66552310138403
2.12874072328856
2.24374492870147
3.01257941091737
2.40316310086522
2.35173875624961
2.23991006286119
2.31128898662758
2.79326649471143
3.21905982704412
2.37358990191465
2.35155185872745
2.38568063154014
2.3091568425418
2.4670115166705
2.3426956971009
2.38835040634865
2.1964437686149
1.66748652461004
3.86062374379281
2.67375189011575
3.71036436464229
3.79817482663517
2.24075110978213
2.25062351339639
2.94658968152238
3.46779641827255
3.88501201840759
2.51911242347308
3.2878697982179
3.16163378993706
3.71437848000106
2.89792062476263
2.30866831682424
2.57438264476121
2.90452278462704
2.71041790856874
3.0318218259786
2.95454837743881
4.35728324770087
4.51484414941483
2.40660240576858
2.24260194239593
3.08731926506588
3.46535739273925
2.43739342407658
3.32325125612253
2.18977440676393
2.53435407590274
1.82058592625216
3.57875014121694
4.09850358555203
1.82434469087553
2.27178851629741
2.24459623848705
2.73061890242887
2.31358674248416
3.64633242257432
4.01906795491495
3.13659697276977
2.40807522875752
4.04624286180874
1.5911825283907
2.69652966351018
2.90383110637985
4.81750198078904
2.08565024554799
4.29941016075181
2.70425748565902
2.46318967664645
1.76489388667504
2.81429786014399
2.3310292760588
2.47475909543866
2.89466686023039
2.20030771228525
2.5537321527301
2.59811199491716
2.21267351048035
2.98575909974785
3.08374765762467
3.18162597046904
2.85807122159339
2.61118693757006
2.28393389859921
2.17208168116771
1.69589726421377
2.5645816052813
4.47740353561325
4.58152059715476
4.32041973688765
4.14347444431208
3.90291911768606
2.78514072655662
3.87404118993298
5.55025612684052
5.09441780054279
1.83569383639734
1.76567565526647
3.35619496765514
2.7964550263463
3.58179207958872
3.15941632663938
3.26506944041351
3.74023660852573
3.50783161618723
4.06144211883816
3.9301497319635
4.35207160798502
2.94509147550638
4.23055870683647
5.3107994496154
2.73499272584969
2.89149904968103
4.18322174192209
3.39868689245108
3.22478004662792
2.25957282449353
2.33456633101617
4.35642631466083
3.14369876955561
3.16825728056891
2.53939581766033
2.10478651217396
2.4237718832941
2.93477021155006
3.41444761562575
3.35086497123994
3.31362334366993
4.14725481257922
2.65624280250785
3.7907870626967
5.27528897415625
3.90516036898399
3.18628565751019
3.54498162836365
4.14598486399668
3.57511161332788
3.20739453792067
2.68710504331304
3.23015096974865
2.05285327572483
2.53204103657316
2.63019610817587
2.91629878640338
3.20199772319306
2.29983509871795
2.96216644783763
2.02035807773342
1.74654450428408
1.88293113262322
2.92336516504264
2.57182453263029
1.87832648193112
2.90774266974079
1.74030716227537
2.058095709898
1.93742853471542
2.45686285505585
3.23731504050306
3.90049211048435
2.2821532757262
2.36455384988791
2.57580662590995
2.98110553668362
2.10096192115161
2.95466767781554
3.17834319315178
2.71910790277864
2.73297113938585
2.92013524308599
2.32922227480095
2.78999074586761
2.57805118649726
2.05409500217065
1.85776699438948
1.97871751652958
2.11937116116521
2.34183048686612
2.74471765290375
1.90708728870038
2.49524740261042
2.26861318751213
1.62925649263419
1.6614380529737
2.82233884282158
2.54978788632453
3.63457766482798
3.2531787123299
3.0988798324344
2.8655390963144
2.9353962160183
3.39737828036918
2.51362927865412
2.31401597558519
2.15202772195503
3.07318465679337
3.28324805018967
3.66118626585222
3.22611388423028
3.08501577933102
2.84125401919417
2.72896089550415
2.36894625663253
2.46979516517765
3.56678012782468
2.86103959627786
2.43981187229569
2.35884662381987
2.17276137425898
2.02133728086925
1.86871161519241
2.83897463894762
2.10767985768992
2.49251166855616
3.06814157845372
1.77007284618438
1.93004773033538
1.99449322047651
1.7881110357256
2.79207609098346
