"alphaB"
1.11396736724555
1.27569659232873
1.25292604022599
1.32878303138257
0.992591327114088
1.04615201635102
1.55563246039063
1.23985958369089
1.14442691454978
1.03003668982181
1.16466568181894
1.16752727452685
1.17866901554276
1.31765336485879
0.971003831385608
1.18284011002645
1.2518318626476
1.37576495676927
1.32025515201139
1.33358557728739
1.30940078843437
1.1477868718615
1.48295053528684
1.18828579167654
1.4985510061099
1.44410153539062
1.30519086354565
1.39948407020688
1.46936065595407
1.41918287761221
1.66589753946594
1.36470639341089
1.22595351616539
1.1670936797733
1.060029367147
1.2596710436737
1.53690964855973
1.12236011100235
1.1489983583822
1.30301248975992
1.1419368855201
1.30950762859072
1.19239451621903
1.39425852193751
1.24711192164958
1.27181804605773
1.30825965009035
1.26494923366115
1.36842900120257
1.41607542068181
1.57267400087874
1.5876110072988
1.39698887623392
0.898492190574844
0.889828721728855
1.11129072389308
1.22550855115428
1.3908045831219
1.1881458061108
1.29466291934407
1.25162172291673
1.33487263561357
0.917819980325739
1.2288725498273
1.16930707092848
1.23592244522341
1.23693555376546
1.32760467346674
1.12584755177517
1.14226477414381
1.17935695067784
1.12370051132818
1.31053098944175
1.2978541638085
1.44478706563172
1.47947199186187
1.28545653108099
1.29705675451513
1.33832380598675
1.43034422234626
1.06055557044529
1.27494573196678
1.13945826530401
1.26910711075363
1.42554965280245
1.29970067219966
1.39917473728794
1.75280588165263
1.5412176906122
1.53104249888108
1.64455279768832
1.45277485315012
1.17358663466858
1.22697541989361
1.24648946253751
1.12880404059923
1.08845571001534
0.955833808258859
0.779613125471096
0.798251598283691
0.741657874969346
0.987158538796868
1.0684697191543
0.689112228171639
0.695913242471431
1.01744503814316
1.12719937989391
1.27289244348932
1.2444834113884
1.34462268569073
1.29747270080451
1.25763873730728
1.14580233222539
1.11723918568518
1.3253755370043
0.861964144872511
0.808139461870178
0.848044876595192
1.01066366997701
0.968089664647826
0.981433707219662
1.1917453496281
0.990917874375929
0.665962731208201
0.92479431871852
1.00916803865265
1.31345037969625
1.13366762515332
1.10507971046828
1.06449526773128
1.01878488476479
1.20465453230482
1.133079019804
1.04302020500614
0.91206718344885
0.897679312094969
1.27682916909455
1.14646588176677
1.35297720609947
1.4163538012377
1.36051557585758
1.11409462232822
0.713507137244448
0.953512952980355
1.0463289396853
1.08963381389093
1.60452697067493
1.41224972222777
1.20805374615795
1.45142711985362
1.78993940595522
1.47948763112164
1.21416773888398
0.970451909399718
1.14734151676602
1.52472656491929
1.42074286433373
1.35087869306078
1.33838447621499
1.3530398702697
1.30187994894343
1.5498929856174
1.61961368195325
1.70595684925328
1.2744486071209
1.48039398224071
1.21751363381885
1.23170992914515
1.28012964680551
1.23869013621535
1.1316469516762
1.29516125832103
1.31884286473944
0.940941634103164
1.37202395944461
1.24939286681955
1.35934574590599
1.10428150628668
0.981897096898757
0.905728135878494
0.844919790651211
1.11378179380141
1.14399204693476
1.48055992133844
1.36376463259214
1.52182210315186
1.39342884778117
1.4712172607429
1.36364703884302
0.927090622795291
1.28286214563661
1.24695394792061
1.63201554083059
1.78620687653864
1.26012466066738
1.19877765633684
1.36891317905966
1.59243710931309
1.31173765315351
1.48248935242788
1.63192725259139
1.12376585371879
1.24810734988037
0.975787519311607
1.38707208065098
1.41532450806881
1.26313028546559
1.12284620128814
1.31759152275656
1.15079517919285
1.18571653695677
1.34301518508733
1.66544017517109
1.45446867207467
1.46052657631487
1.21595335560275
1.48428872632809
1.23759873923379
1.07247163581673
1.04587369888702
1.21242810979065
1.16407969411673
1.20339914358364
1.26558076133032
1.38580122328619
1.35280855264765
1.32896006414202
1.30290848939849
1.41500533868994
1.283696744729
1.61151029557157
1.60891742458253
1.53664747160304
1.22604854068948
1.08546524800511
1.39559531553351
0.878341945929188
1.22830244323674
1.11958545929459
1.16259727365887
1.20543108109339
1.03975108742885
1.26046947723548
1.09205931451074
0.955425500497987
0.932554242742065
1.39318365297494
1.12126154165469
1.14076463662134
0.939048025782752
1.04039389142687
1.14967394280675
0.888417088782258
1.17737986277769
1.37953869973275
1.27416477690287
1.08155562326977
1.19769846269625
1.10725489429735
1.07750422174877
0.937599154108082
1.33954934050559
1.68745943342861
1.55433297623173
1.42212881560911
1.26329954267873
1.35320283544573
0.999281753367211
1.02396420302397
1.39638318207445
1.20054511204548
1.27029481943224
1.06056479471549
1.37728730536687
1.16564695335898
1.53197402437178
1.43269091581398
0.797962567877653
0.775195183053374
0.767694552353912
0.869235779671613
1.07446765292581
1.06784706286353
1.12258279450618
1.15402833242738
1.3544611393859
1.15250551125035
1.19369656469438
1.1696953055907
1.29866773844238
1.7687031051093
1.58154426300386
1.45731666948267
1.51432393373173
1.33760723679663
1.61740885085615
1.39662208908737
1.28888379338514
1.06879538067647
1.43611522322091
1.19754817968708
1.12543218646184
1.32622766227322
1.29486641477134
1.12764644938405
1.02037166902292
1.37695181785089
1.29381966352864
1.31074905407177
1.21241615353552
1.09334505932473
1.47610204784632
0.905515812752357
0.835617486524125
0.963903211017784
0.957404443993979
1.2765468137611
1.44158297729967
1.60223157897084
1.30803475063537
1.24141332715508
1.4570375746455
1.65417657575295
1.84672997620758
1.92952701778508
1.76661048986167
1.67467997606066
1.4761557335552
1.30270555715882
1.37154880458615
1.57193682248178
1.35784978095027
1.11979640587889
1.5278555403177
1.31095280806911
1.33416379258655
1.31925378202018
1.15073576951564
1.36266834127254
1.08613660969964
1.10403275043087
0.911221642434653
1.10201863631834
1.00062234929105
1.08914792747932
1.17859648870299
1.07256757096525
1.03825814690149
0.925202024722061
0.925138932054117
1.0278457521212
0.988469793914749
1.12712039890493
1.06467214645878
1.31482761235683
1.02983682631409
1.61547027145643
1.62176501546293
1.40391149812233
1.35671571471443
1.19404143003395
1.47488556143775
1.17470056587333
1.01458704053915
1.03665424875324
1.08853325847057
1.26557318073985
1.35165759354626
1.24527276485727
1.29575002781532
1.47381333805
1.18284299907158
1.40895854394149
1.31333455430406
2.21804611577402
1.42646718062674
1.38037225553054
1.60425191601826
1.40361850589684
1.04140698329654
1.64021010286613
1.51378872434454
1.54906405612305
1.66633127957781
1.45813937916248
1.58779565002195
1.35080928308437
1.37094903478587
1.63483377774072
1.20995775749924
1.06743523230432
1.13729812217055
1.14799560420625
1.06050679029684
1.13872626929574
1.21864322414341
1.05070184503057
1.19248056727276
1.40387788161746
1.20283191135805
1.42979886959191
1.43657557739536
1.16010077795274
1.2630298056105
1.1592227899841
1.17900279546245
1.3947225139956
1.22357268237665
1.49699013487127
1.17687638911381
1.23604825879713
1.41899630894478
1.39838198859204
1.20525125747854
1.25840574717621
1.33063123661587
1.32029613185624
0.909000465623108
1.13163261049864
1.09443375086943
1.29510072817479
1.2313296242722
1.24165070539338
1.3307540690761
1.35227985932791
1.28008683313743
1.4887179105118
1.02741603011611
0.780954089054325
0.911535481725084
1.16325511093427
1.25570286395659
1.12446193518907
1.07726180513233
1.26084222315953
1.23434185835099
0.84956096890971
0.978510254319939
1.11522277686652
1.04538608409239
1.26732382296062
1.22749818638972
1.24331322639525
1.45036080502179
1.34258762680812
1.41013670449056
1.4776044602741
1.4293153884712
1.37119509510958
1.58965459174758
1.2926176522011
1.2861334288893
1.27619893589258
1.40440052024931
1.5402557254147
1.31084186646075
1.22492799920612
1.14215003977739
1.20169929398292
1.28495587045595
1.35987782141476
