"alphaM"
0.277267653064261
0.116975206334756
0.097838960465556
0.0871939660399537
0.157543974113857
0.196546049630667
0.0502405952911014
0.143787041624034
0.175779891190524
0.204788596438335
0.261251514940062
0.592943325216117
0.203407878120611
0.0731744644216442
0.143614005878851
0.229936871704801
0.412487719668491
0.495371233722443
0.415413916183278
0.366831001240921
0.0959191127163224
0.104175238108162
0.228491529904384
0.232027542597017
0.249305086685021
0.218546465602084
0.301384792147756
0.253022925018836
0.242228560697248
0.181935382195512
0.165391539804218
0.160061165985268
0.197126846908797
0.208269757993138
0.143482572223235
0.10003108974989
0.06007767719448
0.204423324700351
0.122383767698979
0.0732313389174253
0.101312522046073
0.100197048253079
0.0705375725063723
0.104024337624039
0.228797699462626
0.258904470392095
0.127531356199715
0.223646157051012
0.111554133440223
0.186164298020902
0.139655644956518
0.246471134958174
0.0928758228510203
0.188424350854042
0.0676144695907411
0.114044387899081
0.131821767273189
0.0494134267088549
0.137764266303812
0.188238678586113
0.0662505307604373
0.134111749869013
0.148412109592393
0.149530865623593
0.133029134033679
0.158789307512689
0.340236746730435
0.215698780329595
0.217105143191512
0.239064785904952
0.126695862041997
0.186575767545695
0.370885459956809
0.229270319350684
0.182620812643972
0.133385848234285
0.149155711361654
0.159196800215532
0.254460657982674
0.254579326817969
0.213124032200288
0.107817076919391
0.078590854590584
0.323558719816719
0.208716403278404
0.204798801886557
0.308168627225463
0.14396497878309
0.0949923218062408
0.178746937707251
0.143508235000722
0.123680737571923
0.12290815288433
0.0824773017762202
0.114688798397511
0.144650135545502
0.0983922772779592
0.125857461452804
0.125668618005953
0.236726837909752
0.337428516273847
0.122586165610267
0.131958826813132
0.105955719659673
0.104877662156733
0.176375182924819
0.322906887650953
0.305242147570928
0.378606350343915
0.353657072385309
0.191508699317697
0.154850420078117
0.131651942493689
0.0826569378873521
0.0961574504280484
0.144595030329403
0.146153634558549
0.282554150393278
0.119170653000573
0.14012133242547
0.106974955134049
0.163884844036958
0.137484246086783
0.188997966443186
0.147396340168066
0.128593698161701
0.116134007384086
0.218701625312744
0.168834931094978
0.173762373258953
0.263847081615088
0.232579253414321
0.0479088951130119
0.0289036432678021
0.172463500129912
0.102617313585186
0.1129543520349
0.0400569397617347
0.17238942679584
0.0981655732947306
0.121146611782658
0.335178439460589
0.339719505146195
0.235024124660218
0.308261238540319
0.165385840291122
0.305133181762048
0.155084742435386
0.238729385075586
0.0351414355311964
0.24053086885542
0.192736995017685
0.334217521102557
0.158805735451542
0.26412838339276
0.261869443194705
0.152834864700143
0.215457078293311
0.20119616819757
0.184702160495427
0.210096867122492
0.150716723291673
0.155089046473882
0.178714441857439
0.0871249706476954
0.192075483855264
0.114786303368182
0.114684576739542
0.174845064684523
0.32596505197591
0.241490396133441
0.289822569513907
0.298849127535537
0.086918017515005
0.207213340505901
0.292676462936165
