"phi_valuesI[1]","phi_valuesI[2]","phi_valuesI[3]","phi_valuesI[4]"
11.2953219928275,5.54581563728367,13.2560538623699,1.74528827552671
7.00067620734537,4.01660803780284,3.73223014396658,4.06490118298743
9.33463845778506,4.7514762623716,7.08662867127218,2.13192838453387
9.53989530471589,4.75080000847813,5.24736094642951,2.13791183275652
7.82897673404968,4.46029274177739,7.45643681577686,2.36688564132714
10.056109352167,5.42455703909234,2.94400878714102,2.99444843740181
7.79338712986555,4.10478254686868,10.6315476071211,2.65152045891961
9.7078789614314,6.1855068698173,3.40577665087867,3.04171707967214
8.57838860142858,4.91768318274162,8.13988355756923,2.54474041576487
6.40505868625074,5.87840098085553,4.22944473958048,3.65317069613691
11.9987965172738,4.56665673540052,6.85264749326391,2.17683092599643
7.36189241580113,6.42053921791291,5.32854391942245,3.25810945663217
9.32608551424937,4.24040906274455,3.23839773767009,1.96795829065378
13.0437083910868,5.84820571924212,11.05030097758,3.33329518688908
9.20445089101909,4.41941351185963,2.55220748783365,2.12216777320046
7.57533267108367,6.1250495138307,6.6587887765446,4.06152897015629
8.5427577266444,5.3366615653579,5.77745488307147,3.27355933490803
7.18127169353004,3.97264976990165,4.13013802318882,3.08493149723838
5.31149161976531,4.61750686712882,6.89461387597953,2.80980475567884
10.0359154495289,4.2654503368058,5.17618905071554,3.01740127391572
8.82586626601178,6.02889885615601,5.07850709529167,2.79940118750895
10.3657590076225,5.70921480142085,4.69235920683006,2.03622457149687
9.84783826360174,5.31699103521627,4.01386921231885,4.00788112874722
8.65808653170572,4.59601949362172,5.43817091916782,1.91427274854378
8.1842805002907,5.22109341813365,5.93616442503013,3.04612171850869
6.89957919356915,3.90642529423046,2.4062725526803,4.30384781969697
8.93198954871056,7.27716712947307,8.98456065662696,2.75501755366044
8.46383947793075,5.09530873931999,10.8516364294156,2.27501373709136
9.77568540568323,5.07233221230683,6.85407185006429,2.90122141360197
9.44451676803054,5.70708131414235,3.8206055178352,2.59959465885539
7.33837167969125,4.67909870991623,5.66915552802157,2.65909541242498
6.14531029274107,5.53912525795827,11.7884532941291,2.51841073550094
16.9464459784766,4.784447405716,2.55102148608359,3.25593595660399
5.19544619003082,5.60263579804569,12.4406786766091,2.82984142610314
14.8734559797412,4.18526719555408,3.52788147840929,3.35520851035405
7.53749389165341,6.48207813801917,3.28559652392325,2.17267716981174
10.0510353146845,4.41215152647677,6.05119572550737,3.65358115626786
7.33345670634971,4.93744901407817,4.13587306880565,1.927261759583
9.34670369420678,5.27163930584803,6.04807664758921,2.55384298318062
6.29290925296358,4.38239709005518,3.54985760303023,3.36687073122736
5.71958160254969,3.90023793995904,2.77771272939569,3.46819231059985
10.398177540082,7.25425958726135,7.50673911467846,2.9259361899356
6.38825875458841,3.93699011642737,5.50248235732314,3.18991376947822
8.90810983344432,7.61021455312098,3.50141176914619,3.48362472095592
10.5516295039645,3.70654834289416,3.69677388996242,2.62853682992848
7.61457622234,5.17919267971793,5.68901150067112,2.55838080505922
11.6603389765417,5.13415462460755,4.43907910792176,1.77717307843331
11.5324460054979,3.43282748121391,5.41489972232366,2.24847725582021
10.7582672052354,4.33449583244647,8.93499008432702,2.81886096193911
7.25098472376924,5.2361860496429,2.93392096151746,3.04646556170049
5.58353545454732,5.81049222678616,6.77580217107488,3.1485850494114
6.21421749380451,5.69056827635673,4.14449436111045,3.00312028022755
14.1100146313699,4.14439332238796,5.99233571058646,2.40336320655274
11.1551153059035,5.9680087496998,10.2142039607386,3.09105529778972
10.2542904690551,4.85172821900486,4.90601308493692,2.55003210433966
7.12499045764326,5.15962691985179,7.05290579203934,2.61152760364053
7.47942372345978,4.70337513828904,5.13457139311609,3.42091749236904
8.40641606121245,6.47057782761116,5.9175414752675,2.26262059990899
14.0831811089205,5.14581502345612,6.38768584844378,3.94063550023077
10.1955786896492,4.7055715992147,4.15375018803012,6.6242055885416
5.70040013367309,4.39109829154063,5.51342563946489,1.77291755610457
10.8828780907234,5.9440711615855,4.44482638975636,4.20939830548794
8.39976886659369,5.22409493460321,6.90411855782808,2.22312637872268
14.3665209319719,5.86467525010365,2.52660933904983,2.76854052597728
5.90073131586504,5.49491443159766,9.13444575580644,2.84164997370193
7.49937207574667,5.12205037589436,6.59552455436187,2.87468852659049
9.46288327522858,4.74965088056699,3.01153679534281,2.47523117311087
8.51409735001906,4.51832829816827,2.61237671411286,3.03533210123197
7.79925930320361,5.85982225382714,4.44231183060311,2.32189188138297
11.0806421952096,4.90583756870253,3.15688108276177,2.60736651625079
15.9154156874201,6.5883292167237,7.20715932836118,2.58923828542713
15.619240699641,8.40570667135274,7.04713319549033,2.39913687342295
12.3404464872725,4.6602741807755,3.1589271666311,3.18904185752783
5.27659865850861,6.78485463860353,9.55032705273491,2.62563767988838
7.19140960262137,6.49491333107835,4.42218618251254,3.14474034989245
7.62526741768706,4.97805639634251,4.56653096155179,2.85846793820786
13.7188873474826,4.76646410502745,5.472023525093,2.64085241377703
6.88668838966708,4.90084811608603,2.97319861805505,2.24512751008292
8.82380065179168,4.11135062128127,3.79176647507017,2.92257324911026
6.62270610186235,4.58289957310031,13.4596108182336,2.22193905247723
7.25392381676628,6.8447148699035,6.28358326304108,3.89052946182106
7.00721997484506,5.25516009687242,2.42692295279859,2.83767037453426
9.13986256547507,4.4214242389261,2.53112964177079,2.93916876115265
9.11074047453712,6.30442393682072,7.12365131482995,2.16896057004695
8.64520477776604,4.47764131775209,3.52810168618536,3.48459839866451
14.9129942102546,4.92332545829684,5.60318258124984,2.53940616245353
9.99750582140243,4.73559042850565,3.40742369747483,2.61602970430191
9.06417282249529,5.98097305245813,11.1718542964474,2.71296194606677
8.76752615859733,5.02889810612938,8.70248542189599,2.53004181606114
8.54394378011772,5.65874640078849,3.29556959505087,3.00765500988574
7.65274746017691,5.46776933470417,7.79359356447175,2.52841240978898
7.612460492789,5.94902393663819,5.19761565188214,2.07941972727491
9.38317850086074,4.45516132166652,4.20706901535602,3.95263119464751
8.8350023731795,5.18436736041485,7.88443494715512,3.33050194498474
18.4543234564731,5.17924525974092,4.00767888210323,2.94913442003286
4.91424238757717,4.96014010208824,6.10879726955716,1.74314655062406
13.6455093472337,4.72037398498611,4.09455881459189,4.36115792166479
8.83688889043822,4.44741202304903,8.52442256086728,2.72583187150535
7.47326663997569,6.36399952018775,2.54919645899383,3.00659345792806
9.57778171300475,5.07765162506201,9.46970448421919,3.08080216569964
8.54389445364492,4.44581875938571,5.53474698781965,2.97432853152439
11.7895257030205,6.24053870713227,6.66954947290899,2.08123795764948
9.73870743674206,8.91407160758795,5.53158176427371,2.49554340336736
10.8481329994474,6.33609948526437,5.86801168908779,1.80623675726497
10.5820892000149,6.16308695951888,6.14405403836505,1.76794083137706
9.38811473054309,4.74929346160635,3.97460795497956,5.23283042520134
9.85337506015789,4.7985668867254,4.03784208400754,3.4724550790861
7.81387096505718,5.30804763531881,5.0307509432367,2.29914259839522
10.2370916970887,4.44330955199068,4.21977217651675,2.79686032182058
8.7700208826965,4.18376342705508,5.24428576656341,3.00665650423938
10.2707471187923,6.82751785384136,9.51316276348927,2.12604231412636
8.77541260748638,5.6541898995965,4.90749387403573,2.66908017221568
8.45425004773946,6.24736822917036,6.84896853524162,2.25979099308686
6.76979024576883,5.72775595941382,4.82559749372707,2.70929753520824
8.32826152207721,5.41717368356298,7.09771116699166,2.01147427863625
9.99047194964628,5.21491078889809,5.1718849585823,3.50578517562999
6.94709434782748,5.6388708181584,3.82869843791999,2.48502664962037
7.86911083853938,7.03877157042717,4.81975227915096,2.75614608012777
8.75891229646309,5.53550177297671,3.65688832187001,2.6641612899175
8.3269188383076,5.6523580406479,7.08474307558984,2.68555182596709
6.82850032299122,5.88851839280496,5.00773676608231,2.79009183131554
15.6928361906585,6.12933295320951,3.29859212618422,3.48490641031508
7.63068370798378,5.54809864097604,6.96772185131437,2.70157338651918
12.4000214163102,7.31249564614999,4.35820113643006,2.92435575121537
10.308891476346,4.87050711325596,5.1584486040645,2.24497948943664
9.19998177238842,5.36350310785873,4.61296528536507,3.39255201059332
8.64239623779012,5.01815069657327,4.92904425768435,2.3242595951876
9.40667858181872,4.5876289366768,3.65778888360859,2.75657110162977
7.72172341102553,4.93500507128799,2.90749835978668,3.15738842248498
9.82571241709608,5.21363106562365,17.0820146124475,2.22203685222262
7.73525583159912,5.61748038357247,4.32284265717458,3.50384324482045
9.70897442647389,6.09147328213154,6.38923844028912,3.49966664745027
9.39977820500989,5.05083506163517,7.79074893654946,2.41882150297592
7.72568238320121,5.97336952674828,6.71953829066298,3.33269850388297
9.53065951484931,4.88767706686693,3.5424249434586,2.93683752058143
11.7612076441251,5.36785198852347,8.18866033909275,2.45309729629109
7.85823196697312,5.61722148435786,3.86770777145161,2.75826997750614
10.3183162378932,6.28583959405949,8.11804700870926,3.28855872749419
7.64771341805146,4.52551658770943,3.71162068416356,2.53758683276873
6.75854750368016,5.42345719854089,4.19832900986921,2.70528471979711
8.0966883838575,3.85338724703358,3.82943516613255,2.44313343957848
8.11751165113813,6.30763374919612,4.26242591991613,2.48118761300619
10.0736330454697,4.50075297727037,3.89136669632684,3.02504412581507
7.6642592580764,5.55285969978572,4.56980459724286,2.63937485186845
8.40196932600847,5.17463140513858,6.42519135210854,2.98990787343306
8.70060387391312,4.72078584794857,4.18379933384487,2.93137640621869
10.2745807523103,5.38539719552261,4.62333266308379,1.98523641262876
11.9895418367255,4.77778717445754,5.06723035829826,2.24269012155857
6.48445299159732,5.69226497839451,5.85031381535207,3.11587505657423
10.8353489423454,3.84404877410068,5.38199919912026,2.55403745987783
7.81372866069543,4.6978502950292,4.09719759160042,2.48431293473419
8.80729012587679,6.32483251242146,4.45243638291816,2.55076306464301
6.86900764092972,5.78444979670412,2.39163273762632,2.81067609301676
9.16270729868661,5.03156133526653,9.15808937786939,2.48818605659415
8.85377519720237,4.61351824541379,5.36077068036885,2.57234236854442
9.72989718639857,4.19189269695041,3.68468395184812,3.34268151182493
8.55452141970515,4.82558486075632,7.48429631316136,3.58461816900671
10.4297606446815,5.17455481262225,8.86144571599146,2.55736297841927
12.7323326413579,5.93368587230733,9.13015853120548,2.58941199888933
8.86273688857868,6.03354964558741,4.99675635133241,2.3271336750398
10.5705496101116,6.99973930679721,4.30811174260422,2.43444009193952
8.01826523536164,4.0186682171521,5.91692247693167,2.93696854144545
11.0304988091732,7.17852325504063,4.5677174566463,2.56111253270357
13.6182502904378,7.48368233458908,7.85202734963688,2.18165470051836
6.84627747437488,4.48519684029828,2.81319625526926,3.2364283833679
11.678114458032,7.19434700533879,16.8908211592019,2.44338910858592
12.608890637372,3.19852456834704,2.71882278203026,2.9517632848744
5.79062166311884,6.19866120949164,14.8445346942848,2.14073700677607
18.1029944894645,3.52169427123815,5.68430177604248,2.913176566685
5.36493780497308,7.9668574523109,3.64206237069582,2.76275656604103
15.8349850293776,3.67880389460533,9.62993802945683,2.93285098898974
12.2531393875728,4.50116055106991,8.83172608620604,2.32458973205684
12.2808960645074,4.58885374015593,8.12926653565532,2.36428208951949
12.0209814347927,4.07625385586154,6.31374947344214,3.24834204812437
5.41184523676283,4.24814256995089,3.30198633258196,2.62192030941663
10.7648027326523,7.03135845670073,4.35196310896335,1.89924273548046
8.35536431531585,3.46848274775604,5.32258086156492,3.46447331090747
7.98261359839042,6.62704408816744,2.62880167520376,2.95603189557316
10.4495639675511,4.14281085615447,14.3792246482686,3.06261217939353
6.33581306718119,7.70842505329892,2.57482410264993,2.12044626619634
6.12279590515882,8.66371887164592,5.10418870483502,1.85718972613062
12.3623303092462,3.29653279977049,5.73432577091295,3.39222679425086
7.15961145877435,7.92492119812867,4.77099409670469,2.53004688809124
12.6132158630839,4.27200572862465,6.15476976883131,3.23999484686593
7.30375082158039,6.63194609368562,5.06781845755245,2.01526746864658
8.82535605015879,5.78317637803881,6.66746570375158,2.91588888526736
7.49655294612507,4.09282220455728,2.51337242168021,2.08677001436
7.27403850054219,4.03832408162796,7.19665214069893,2.04134148010819
8.9862106457686,5.2220611321304,4.29920051831957,3.31330640405856
8.27463046617329,4.23526263890715,9.16163264430086,2.54973633007558
6.16517065503399,4.44695743626487,6.06542316599289,2.80137149211665
12.3427951082569,5.24701663275011,5.54707689094494,2.60783249719628
5.18467822465515,4.51707589118384,4.29710132063209,3.05449223210286
4.99407209635478,4.1123263422592,7.33982865830737,2.52950376440518
11.545080723055,7.2845893925712,2.89768451314462,3.6007444248352
6.66891391326341,5.0181620542766,7.38442710217544,3.54211898734348
9.05441902006976,5.15260317208513,4.67028724063295,2.73594795182806
6.72653556425754,5.03713427942959,6.42111924720517,2.35886124735084
5.84863021575396,4.34003187848064,4.86275971866083,2.51264936952936
14.241226509265,4.96758888067125,5.27470458484236,2.33757328683566
9.61051116739637,4.80465570682397,5.10148597532802,3.3887864031826
5.87283203691568,6.35762489560118,3.67944980202721,1.68778522180352
10.9540249339638,5.52690456141809,8.10899682704824,2.62297660832433
7.88823655472115,4.78658301825183,5.49185012147451,2.40153407144744
8.59171183495463,4.22977302180836,4.85705412095907,2.95567775086011
12.9645916815297,5.81761852146877,7.68338098206007,1.87290918652899
6.86126706944577,5.20870443867411,4.03088273268034,4.2914229948946
9.74705984056618,6.13647860324433,5.92897770713778,3.44648888045341
5.32181777861687,4.24286739675321,7.57604164600623,2.50931471269261
12.7829384868997,6.72622967865054,2.94521142295831,3.13790624140147
7.65585304611021,4.96847549021974,7.35004334514055,2.73806587526474
17.5574880340755,6.22079307024703,3.89042729706759,2.62604361905539
6.1089078603273,3.78852489646411,10.3412028278309,2.83883855030318
6.50335489026461,5.50154718388556,4.31957245366479,2.86534112080925
9.91416453622256,5.83707316833661,4.48315412659018,2.50407887635072
8.60813954814541,5.15604378467824,5.25037131345036,2.59903430163941
9.30465412793652,5.3014572234325,7.29552688408941,2.74486066847235
9.3545140224592,5.42629770843283,3.32283106000941,2.58288518541971
8.22097139008669,4.4789300428697,4.81318745512765,3.50468593388548
5.86404220123028,4.69437013437657,4.16337895490718,3.82968268200236
17.1095111221231,6.1351120760341,11.412258023693,2.54093621668852
9.01123416617437,6.58997402947007,4.38002818980857,3.29731375355265
7.91526631575854,7.27454879834171,2.99603751317633,2.71091300280629
12.6952057456442,3.46281079951043,7.95571190477103,2.91751452420782
7.38095424229511,5.36858080764168,7.80193313485615,2.33976645817274
5.9717601629428,4.50028794677962,5.01584769347915,2.90049964609509
16.6012536417475,6.51550489930525,7.88577948796741,2.74898113604853
11.0628314180302,6.6919465577554,4.7017419724189,2.84533356922523
8.68304649874248,6.46366168867195,4.51015140489157,2.73785373944112
7.80840786289196,3.796864739456,6.78947861679615,3.04854352037686
13.3803867528113,6.01723771753571,8.11172123119435,2.61647662746763
7.77319480843377,3.57565396360263,5.89853433943149,3.4399691945119
7.98589829465594,5.71287467863304,4.17580043420353,1.74480372943106
10.9821348384428,4.93528590855888,4.98678003107888,3.28610771629079
9.96276000275936,5.73260997780748,1.53129465481824,4.07160328182433
13.9263308893205,3.85922495930298,12.5520724166941,2.55045595571857
12.878228808833,6.01717465284143,2.5048233211874,2.77211849546613
9.95647020508959,6.59071081934674,8.83409957887761,2.75910643308809
9.45447243889673,3.90044434426206,3.05086578634454,3.01682954220527
8.12721255226196,5.12785620982074,3.17200447098333,2.85544230250896
11.6126759369853,4.72191185656166,7.15596079162901,3.26048672129543
6.72751829661579,3.73717833549289,4.65486938982846,2.18203266295354
9.96824874315086,6.73324079676802,4.38215966017678,3.75486317764323
8.1757159660133,3.70584689696911,4.97901923362596,1.87261681054559
9.27195958681772,8.17235277898202,4.34634883421736,3.59147277764717
7.20785776365944,5.29088121923536,9.10630724411424,2.86393179815273
6.58740399332986,5.53163444325833,18.2671450695889,2.26977379193459
10.9127758163187,4.50290214193584,7.51767814876689,2.67266174590213
7.60300311261209,5.34078321168525,4.94787035528303,2.83320074279541
13.2997071748123,5.37366383467965,5.76465525416914,3.06224180404655
6.12200268257925,5.12409173985962,4.33736754721121,2.82947899139291
6.68959363102318,5.51820547794064,3.52719089197283,3.24916429637749
14.8047978390135,5.22150279329382,6.9138841991153,2.52949461087222
5.18553709350667,3.35904384454799,4.54384933866951,1.66731685244988
16.0747567464656,7.3600646871173,4.98582979290328,3.19866308542633
5.7019760994257,3.97073802977229,8.46227876641981,2.23644988541373
8.44938707071145,4.84683665484404,7.10254257626759,2.17104174180683
10.089326510691,5.4233484175643,4.73444371542081,2.13317222895126
7.61840948626276,6.04947457889708,5.0983075647554,1.90207746350455
8.68776127251838,4.54739325118143,6.32188696583441,3.03218154205302
6.74259123263885,6.38080446833849,7.24191261037931,2.55278091292956
11.2167795068909,5.11427422590826,4.30451572760703,3.39462514451523
7.69829525188851,5.2679072657258,7.79428539993626,2.65689791806729
11.5673114128534,4.76464773895679,2.0367503346777,3.69464930340551
7.47296873845305,6.4750327618685,9.72961182742159,2.02623978122874
7.70241201064,4.53172614988581,1.97764976626353,3.59090946390664
11.2584458420057,3.71828643973998,4.34808617658377,3.58224878488828
5.93733849418742,8.26600281632618,4.00073052263704,2.23846523123896
5.4730418239143,7.21702072656743,3.27164589158697,2.34393407390303
15.6715823310171,3.57626541149188,6.31124683882268,3.17156438886954
6.47548819374568,4.98786370269247,5.93401631016545,2.5066506908258
9.49701350828324,5.73985059084632,6.56478933711875,4.29140866642348
9.18202586192172,6.71618865559732,6.61572507328926,3.65328422055595
13.4372110047044,4.30153591843405,9.92012635158479,3.05821828034212
6.55319083780794,7.44901254493151,23.2035901293306,2.58048567070062
11.436533461355,4.31126046994295,3.94746189683774,2.44189153912265
10.5906897911841,4.93653473395113,3.72945940972512,2.7780383798716
6.84789820840044,4.99478472119765,10.9144366309805,2.63437199159053
6.93266118549056,4.33597571320696,7.39402645427388,3.3842506854586
5.29067677361627,4.44987295574448,4.07786775497641,2.02882567424076
11.0678807481133,6.93929130563509,8.74130924832499,2.17659249231774
7.45374613959187,5.83629360190395,2.04169455985184,3.80222364642135
8.74016588935727,5.38771762993129,2.7227492405245,3.3700239424004
9.5481995863174,5.01467514412156,5.25998160566527,2.85758383290027
5.76577246517716,6.71512050710948,2.33518714139616,2.63495778094744
10.2591069284005,3.88815490977751,6.52883267665813,2.42820542971009
6.05268828585187,4.95210529688018,3.76664328190274,2.21430762796653
12.9803643944394,5.10944537662687,2.67467841504889,2.79534347437245
5.94695670407167,5.55897384818544,3.92749163967753,2.32024612987488
13.2890954529151,5.43933346162638,3.42153956288987,2.83455676167842
7.81296916646105,5.06233853372078,7.93509768862934,3.11812846357047
9.89410593797263,5.17558689020659,1.99586673654886,2.54718039467393
11.7300262228739,7.57861341652029,9.16994215161656,2.58118190830599
11.7932870129301,7.94056686835565,10.6449498357019,2.82269132964622
7.91911678565603,3.79322018022558,1.84797350396396,2.71870249833819
6.77456556642546,5.86419899201002,9.96760722313402,2.40459485186963
9.61345185130148,5.13475670195653,2.62817242763311,2.96010716661368
6.94678018041424,5.09353652127793,12.1779172836799,2.02522029973722
12.8021499140729,5.07985785195758,2.85236919099499,3.21145062808224
10.5395393000676,4.66473780568659,5.87665353466642,1.96125694591219
7.89299547287749,5.58774208391042,7.58120850644561,2.50835617423808
8.03934453004737,4.37850396819298,2.67430488549467,1.77874677841037
8.56412958372307,5.43055666420079,14.0350858374673,2.96643428428768
8.78014351363616,4.6380554400348,10.4316190653605,2.42210299110722
16.626944349606,4.86143624252607,4.88923231470117,3.05085091640203
6.35322980217878,5.91545397993729,12.2871803906157,2.47748708793274
14.0303596088372,4.90247849240156,3.87281285545936,3.17383493777414
5.72358490394407,6.12608522873304,7.19324250643812,2.34505537268963
5.83249728977789,5.97430116707361,7.81737983000973,2.29988442836547
6.38572717931048,5.97623035596216,5.43951835452539,2.21074087009735
8.19927295503731,5.67274474707049,5.74925014060861,2.41331856083968
6.77460746134068,4.41397300722359,6.6616086276034,2.76387062606084
14.56106508005,4.32626053150255,2.98875719387108,2.35614697809638
13.6136439149196,5.65199371566171,4.272339126203,3.45859838756487
5.52550127651261,5.31554221130756,5.46038829991147,1.7145806135444
5.49316158216157,4.1697233748109,4.85318673457944,2.77203951317297
10.6176961501414,5.5096465667415,4.1409186744708,3.64193476438105
5.65668297916579,5.43346765862425,7.15570781666927,1.92979007257978
6.89570140149099,8.64321250418977,6.78010461777623,2.67403390705764
9.12938116826892,5.69783514008228,3.7377524436854,2.37742750645865
7.89925729317812,5.69032958355401,9.2076264052831,2.78023737296398
11.0642385758506,4.88307391985472,5.91901972071074,3.0400106472319
9.08159282178235,6.6906808669207,15.2254297959445,1.4806214304801
7.54073736706311,6.79633186080276,18.2781866536077,1.83436641938521
7.36170872869322,5.87176842176018,4.21544079108038,3.44460643588455
12.2673130674767,6.91416754104235,13.3196537057029,2.78898859594103
6.61625406441255,4.30887237751594,2.46820988626837,2.65943366903481
11.5849222660566,6.67961045343822,9.92741368499011,2.8875048891211
7.82720997262741,4.38795244470458,7.18119791198949,2.51869715597912
11.33903057141,3.5183937563967,5.56748803322937,2.76688696038201
7.75265143076182,6.91641979966759,3.76004215094883,2.12050156378434
14.1520997726085,5.66018809025369,4.48324886387406,2.22090141049281
12.4956886757426,5.18402678404585,6.78626012013669,3.1607700459468
5.690239914839,5.33824880177531,7.94685700292311,2.34559251979077
7.50118520629883,4.92907924929482,2.62411821908941,3.81450819041668
6.62285167922493,6.08167168629603,10.0817150746607,2.52389522440488
10.0663289989968,5.60937200133647,7.93275256168979,2.55250124697344
6.97641764665417,5.28011499143998,7.89392264850133,2.72733744347563
6.85611844111691,5.83569785158181,4.10753160753465,2.75429466574586
8.8999471620364,4.68099366306374,10.3630367660295,2.25386977405725
6.65129258368407,6.50690714509354,3.17515673664576,2.88123665116299
7.97237710159821,4.15806213756351,7.19651968166745,2.44765225950627
6.86833716523537,5.96176486528718,4.44143561706669,2.03482307641207
8.09877058215841,4.8403181771278,4.71963726100702,3.63995948956958
7.7045263185033,6.28903237211598,5.26733938105284,1.83987997942433
15.2275630057403,4.86526023403827,8.85671977795023,2.70161322385899
13.1311552266176,5.13292495619812,6.60931044704462,2.34105585969937
8.64216544436227,5.31633847791697,5.78325665090885,3.01220510882175
8.28860228224738,5.31866098075211,3.40720991446616,2.28787291545084
9.67821320175,4.9329594171966,6.30047664166075,3.44229898890038
3.83033318296205,6.87206445774954,6.50550716635402,2.97215102052264
8.30659954265135,6.99822554896568,10.238785705669,2.40470847201158
8.72423191991737,4.44852299031052,3.48475602253938,2.55796359350561
14.244477101956,3.66204624065621,7.82444781105988,2.31358896649486
8.63029655180334,7.33816936424353,5.33031719362207,3.67054889629371
10.837766597721,5.31051503374853,4.42096980656031,2.24911036849598
7.80554173132167,6.09080411361821,5.47479242984734,3.80426729883104
7.49882770313886,5.93897950188588,5.55918338483244,3.86435405103633
10.0218180878191,4.63227683652135,9.39427946944042,2.29058979227466
7.00895754174704,4.74805751011048,2.64735692197302,3.28492084838998
9.51951531163266,5.64416581931223,5.20653506751308,2.18899536463235
6.84111769897646,6.01580364111782,3.78668081371733,2.05385955454849
10.4838434110579,5.24330339346006,6.83948207626712,3.40931786925962
8.4735382404749,7.08751293957553,7.13868519879286,2.73011289246688
9.25976559827797,3.87596868551834,3.72914556344433,2.61352583184784
7.74994068680447,6.24659350653791,9.2862938325096,3.41597777295644
10.7714639747686,4.13667574524975,3.40467955750837,1.89293429106596
13.762135150804,5.59762755254209,6.34821104652513,2.75124060340654
7.6939945628126,6.85822529245947,6.1546412050843,3.6092111696213
7.13339425961222,6.60826368644132,4.63401685757141,3.85066716933721
11.3113407474016,3.77965342387821,5.00023702888216,1.9537099425518
6.57815021724271,4.62000103882286,11.3148140869229,3.66962177441038
8.79332427591085,5.85671366946197,3.93949736387192,3.8356954445297
