"sigma_beta[1]","sigma_beta[2]","sigma_beta[3]","sigma_beta[4]"
1.09866218861698,1.4124703569747,2.82227384383099,0.783047217029009
0.887173122060436,1.54832159918931,2.4507189076068,0.557441602656206
1.07567605070158,1.28352856603926,2.72179903960126,0.709407232432416
0.960110082436203,2.34828550241264,1.86748952965164,0.606398767223653
1.18063040632252,1.81409902107413,1.94550851867155,1.49803552434188
1.3390332474755,1.51282022063829,2.06255853969344,1.20162037239697
1.24391743104148,1.49267094374713,2.03895013601241,1.01413588709442
1.23039504291227,1.73699905017928,2.92218246773995,1.50839859190943
1.45120888965592,1.58489248934717,2.6617377799391,1.71105320673395
0.937713246387254,2.09806801390446,2.57928010498429,0.529609617449512
1.74691570613866,2.29795632047501,3.14933461386998,1.01220272629946
1.02149909103907,1.19479433841624,4.42298313798215,1.03026331075561
1.4700991078463,1.39731037826839,1.9643456543781,1.05005065673906
1.64528351418638,1.38944596825316,2.06654855995662,1.0068045815245
0.97077660949982,2.77773244170143,2.79415607763513,1.42877816060633
1.53642650159588,1.73126197829902,3.44496946833083,1.7385546763132
1.14400640202867,4.17545499807886,2.02748532319219,0.827145426268034
1.03158999949828,2.26963151303593,2.36825958939623,1.63101460362824
1.19425968070389,2.03571461249105,2.91472165753292,1.44767014018712
1.03096687879498,2.01046883913884,2.78820257315117,1.65133741104391
1.18427249727919,1.67814105863415,3.5938942928668,1.78027679099966
0.789144667520134,2.11311882977659,5.00279196699984,1.44167830618733
1.59173647041923,1.78890155500191,2.05295247433881,1.30986619046907
1.25334515127811,1.99799509238116,2.15128069682298,1.65245013511418
1.07939965115956,2.05956575869396,2.31629713739916,1.24130819393614
1.57427132330366,1.7173803373292,2.08325288107962,1.56212710614382
1.24578457895597,1.78667465733077,2.59716566452027,1.54403603089658
1.30828955080317,1.59135760009777,2.82539371763019,1.33150442934767
1.37523515193354,1.59573962932447,3.47223043742145,2.11959224904289
1.18851566208947,3.14203453927704,3.44030556527183,1.2132680300084
1.36172422632333,1.8775375050553,1.63746953303282,1.6583282402433
1.2149497801981,1.88846682425359,2.24558138719467,1.73852765429978
1.23402891010522,2.13965583334986,2.32663508991362,1.75799538129607
1.45746295267372,1.71403423183133,2.04133760608641,1.35378800236813
1.12056073481766,1.89153372810978,1.54733819598539,1.70416724266292
1.05077978933877,1.41208370672377,1.82258214283362,1.97035058509216
0.822616889897668,1.94348834247549,1.42960378762387,0.972982568188448
0.9550862471619,1.60273838501464,1.90513870821924,0.85230282498318
1.88310748756043,1.32386864788788,1.93354928927605,1.41475851770677
1.19550569027735,2.21640794151786,2.37244388888474,1.01752225256265
1.12076981955926,1.68663448788047,2.0337995129207,1.42761378775495
0.765844161571719,1.32794171986389,2.66544410899117,1.08373503964234
1.24510455115317,3.16059111431177,2.18218068846475,1.1812615708531
0.808663872526117,1.86864724211614,2.79345245120486,0.784983470610428
1.3553388422562,1.58648943628258,2.21208962399579,1.65707446709896
1.20628706415986,1.3204095721487,1.99365468501607,0.987399851182752
1.25892797918464,1.61203783340291,1.05729843333395,1.24738872386775
1.42313297009329,2.17260613238407,1.24411039862894,1.33269443742113
1.30153699095829,1.81886248849083,1.39392960684377,1.48646370270026
1.561772899648,1.43205017391392,1.73424971896637,1.21620207131342
1.41212154728334,1.87961117188096,1.4209213204059,1.15433682195822
0.932938516483512,1.6166673737297,4.24854806871436,0.898642189410409
1.146211752326,1.65443067310836,1.83727430493943,1.03877049316129
1.14884802605269,2.16281881022458,4.4923149280277,0.819960869027645
1.16198095013203,2.55600426274635,2.23907211065514,0.987917127067406
