"phi_valuesI[1]","phi_valuesI[2]","phi_valuesI[3]","phi_valuesI[4]"
0.940950235046434,2.2300398592058,0.42767191839403,1.01913147493318
1.05620430019874,2.21355273422234,0.455604007543834,1.127169021854
1.03994475867449,2.05552069956128,0.492392000172751,1.1955970320984
1.51388645870981,1.83151558088467,0.525642559089875,1.24937664599081
1.38946524045886,1.88610276450126,0.448852408939817,1.26773727793662
1.13547184295334,1.76930016235223,0.552579990915992,1.1649661963818
1.15529269017341,2.37024206490405,0.433881961050873,1.40279546985085
1.08411795579521,2.24159687162196,0.643846184537505,1.34592149880135
1.22345210735198,1.83620257756902,0.555556336811896,1.46991420415214
1.1396384890752,1.62943377180084,0.503979864872537,1.55895624396782
1.05717759748908,2.44263945733538,0.462920707929979,1.11211518282176
0.933796751288512,2.29740798276622,0.413494976846026,1.34908393864214
1.59534900448218,2.00179717858296,0.52890593870646,0.858632101487337
0.958889092203423,1.83738330853868,0.600689159370625,1.32268611998224
1.07219621589274,1.69867463784362,0.557948380227135,1.29248381406637
1.4379149334382,2.26861748513998,0.505609244059437,1.09683991184477
1.42382312781746,1.4840488048659,0.519434101735491,1.28595264115769
1.45005439913394,1.53624608631222,0.475177255688148,1.32369141456614
1.4785621521881,1.94887336597483,0.49141014481178,1.29505030648345
1.54638558506873,2.11691386968338,0.411713214691991,1.27352199352845
1.31605041523929,1.52044602792131,0.441366491743264,1.07978327922493
1.06951707941388,1.66035855246429,0.491539700452626,1.16606287296005
1.42468015319702,2.42910248839917,0.396963371906482,1.57610991734888
1.20999139680002,1.41345366813492,0.692026775190646,1.28825464832626
1.39675990055189,1.61748540417528,0.678605301056287,1.24782779357874
1.12138563133429,2.22924788801879,0.493144891372209,0.979270212666271
1.5780206564599,1.86574321267415,0.499019646311124,1.30875426249741
1.49093294581832,2.17281786985099,0.518907798425109,1.28264079038224
1.6360355296291,2.18305739333314,0.504690351316669,1.19407305898299
1.48801591942138,1.73611376491955,0.507933793839728,1.27812750058096
1.20566992439653,2.03349733742287,0.542040550471508,1.25558664647554
1.01006506575777,1.83768097572085,0.44235820629552,0.874260239487003
1.27022698250362,1.58553499763267,0.417500497067902,1.6779580209339
1.60096484588996,1.6067437980192,0.616758909853831,1.04604714971693
1.026054472997,1.70639928773973,0.572051770762085,1.36771444599676
1.32608082724347,1.85340380602292,0.56050590263522,1.46644125868699
