"","beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
"299",0.734956748953153,0.557937888093717,0.123355979405111,0.191271633424175
"300",0.831952455793772,0.542745665840447,0.116924478038494,0.250759729349591
"301",0.674580562838831,0.558484025962042,0.178550355612682,0.263500881497018
"302",0.691924079030021,0.582899548351675,0.173502834101711,0.233538017483283
"303",0.779302683464241,0.578585732367311,0.174439051447808,0.231407516557184
"304",0.747715078309681,0.512656300283309,0.11497931485747,0.29474207941182
"305",0.726148188498962,0.469028858775842,0.114916000036194,0.308478906171093
"306",0.6828314263604,0.571380935278823,0.16710367519792,0.294752551101084
"307",0.766938568101002,0.569833129794334,0.19024119766466,0.256387120991024
"308",0.678969291850419,0.611303750489145,0.165977350702727,0.267713816927464
"309",0.768213140090588,0.50568384460042,0.166933564032497,0.275990255308843
"310",0.96432489538352,0.811103311689064,0.186260961788333,0.280399450864469
"311",0.622205494173606,0.506024799470385,0.172093822461161,0.395468729655531
"312",0.72393638951308,0.578362759644847,0.22227286629546,0.296551048698436
"313",0.681731456258119,0.570032662831987,0.190850425602185,0.369204550832392
"314",0.796206506165804,0.584445836342926,0.168577782849204,0.324742556894659
"315",0.655316757546605,0.49353810193112,0.12800212525866,0.172809401310699
"316",0.618956515702667,0.379161936036522,0.0918535465669995,0.238591867050573
"317",0.637709395428055,0.374959908871664,0.0943676530960447,0.207360703399775
"318",0.521557333078171,0.409144022704516,0.0868494475128141,0.18440719413067
"319",0.578701209064956,0.493315932734916,0.134786096289304,0.246230173321027
"320",0.589157064112251,0.489964174378962,0.150388749870291,0.290817791472929
"321",0.607787421327735,0.473475448938178,0.130174145995399,0.257747287337298
"322",0.773138739597882,0.592138430622146,0.194419958707533,0.272752320935609
"323",0.777383159217515,0.524272744286903,0.118720272353206,0.268680313126103
"324",0.770775484699142,0.507962449848458,0.133387478939208,0.218313435185165
"325",0.770775484699142,0.507962449848458,0.133387478939208,0.218313435185165
"326",0.653608468913042,0.531573777679081,0.0924465234411835,0.243871391676613
"327",0.742363379204486,0.573249807736218,0.217215679578165,0.242193548865008
"328",0.640623988113659,0.457714616852577,0.182688784892292,0.259951463912511
"329",0.565575945549319,0.502145650483865,0.0968226502445393,0.211425120606731
"330",0.681859589646201,0.448744024448931,0.127932931339991,0.227251105120918
"331",0.669129331679214,0.497142448430503,0.122964161894136,0.258595537486313
"332",0.556147631868202,0.485563101053263,0.179294952312082,0.225743023305062
"333",0.507849863270167,0.451690953039974,0.162056754270057,0.247195252855125
"334",0.634330410613319,0.459067321278881,0.102446678681772,0.186809247014764
"335",0.690101617174676,0.505845552064161,0.230002084086201,0.257425648069732
"336",0.693035853844408,0.519401078722864,0.104777390896827,0.167859671722647
"337",0.623990816607275,0.528358909158157,0.113738798948149,0.19667299195279
"338",0.807168376960658,0.505456283985208,0.152149696400789,0.256223069811244
"339",0.774098815193866,0.502785039629005,0.141273664986985,0.25381066411654
"340",0.765020219491752,0.50757349002245,0.134704499816795,0.243150586525796
"341",0.542712948240159,0.465682548014776,0.140112371195077,0.269973304011039
"342",0.578275533240902,0.486007974223478,0.142274405311612,0.246526184941529
"343",0.706476495522643,0.59479039646344,0.16158397474097,0.246244741577505
"344",0.653448928328799,0.484633948145514,0.148450057479372,0.285725325910077
"345",0.779312454628448,0.591625395997714,0.151840423818606,0.226021696530124
"346",0.830895663794746,0.562528861376034,0.151770120940247,0.281833070879796
"347",0.589367100645271,0.506852718229695,0.122930701231841,0.222144918830992
"348",0.583383162457207,0.572738072925678,0.110370605608584,0.225222401688832
"349",0.921798888184063,0.432618343180526,0.177449301014747,0.236347756326827
"350",0.654348704280678,0.465247594976849,0.130584793179388,0.223762063894812
"351",0.645350547583416,0.556978027765579,0.169904060340602,0.29117304958236
"352",0.632487609233125,0.525416666616103,0.170246740431507,0.325669092930618
"353",0.645564808041202,0.514072877893792,0.122632892518295,0.226822875272361
"354",0.681365208963086,0.469031725485522,0.120758783134337,0.25296201470723
"355",0.663919157271235,0.530903384467876,0.153814350251006,0.330745724122582
"356",0.642343820380539,0.554760081552311,0.162956497683735,0.398378795254604
"357",0.819482050046684,0.580788751268794,0.17512000551565,0.28126865426213
"358",0.668161030781174,0.525388118039958,0.0898990162376691,0.237102745034999
"359",0.678116290837511,0.466209077670166,0.168278759329449,0.252651722433286
"360",0.70934831107393,0.424641038056615,0.0983837427556658,0.227867950806723
"361",0.645515444256434,0.624045174523649,0.184880578250623,0.262027511141082
"362",0.86820864809532,0.56342797692779,0.179783098908618,0.32027942667634
"363",0.816539456567304,0.578193972973796,0.172163475131725,0.281955545263221
"364",0.790407832178508,0.524199636929123,0.114255214018551,0.271274838487903
"365",0.676065813627171,0.593220503915633,0.163952342176116,0.225941042600094
"366",0.750467634684022,0.528281103838744,0.0978613323510824,0.288956288646804
"367",0.685841071628595,0.525575272359524,0.152417985010333,0.249611092506459
"368",0.743754897619735,0.603455287335457,0.163653322769519,0.296003786752663
"369",0.834591536027261,0.65376797471399,0.132588792304685,0.274696704279918
"370",0.597023599397468,0.521736646107635,0.158345475554767,0.268703033138914
"371",0.541293339358707,0.473371650868448,0.141413574281985,0.222265440494159
"372",0.639680863782554,0.603308194606277,0.160573163590223,0.23488464669267
"373",0.656203983234018,0.491584484697684,0.185347943068871,0.218926913306028
"374",0.678810180674927,0.475801763248019,0.211233138629338,0.305475807024096
"375",0.728732127081578,0.638785526855674,0.134866173359864,0.27054339215403
"376",0.761531338866168,0.519788044550817,0.0950839476066676,0.224607883058297
"377",0.663557346102145,0.573111849272776,0.110789243855107,0.180822391701347
"378",0.765062770231389,0.492241306168075,0.179844579814483,0.303695937559853
