"beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
0.720756182065269,0.468236163394136,0.111929869506834,0.262642199610299
0.666616625553246,0.465538726107772,0.139447016815352,0.204458293369814
0.613860057328494,0.470620010818534,0.104463202254558,0.214099098079483
0.763518747136413,0.779132513789275,0.155720413871735,0.30329349786866
0.555215812593903,0.471404183144693,0.152014551103291,0.222453703604437
0.680500446186935,0.704972745532524,0.128033656778692,0.284140133113295
0.764043595042591,0.496633978323767,0.169300341003321,0.285178161758465
0.646492541969578,0.738605569008209,0.100209305027567,0.224180986870394
0.882509757853079,0.614420632793621,0.20710596852241,0.334387135714342
0.973278756385649,0.641288804622277,0.204529801174455,0.320656414567482
0.470903916015678,0.675986673025444,0.0860187875685103,0.215529648023691
0.760496746964481,0.464997352218421,0.171264384877249,0.23818030701483
0.536544609487898,0.695551466309309,0.101844690662718,0.230173445754323
0.587761586287787,0.579305513284299,0.130800972568703,0.253259746318408
0.67487955184887,0.689111845825156,0.132414681791046,0.238755369739863
0.703089903989683,0.616582748988598,0.14801313956228,0.329806447459127
0.673707949263623,0.553783867877892,0.0952250713504891,0.195544806191173
0.650360988912114,0.590433254295646,0.127990485100916,0.272870939054028
0.79019300251392,0.611340944180449,0.185928030941059,0.336399400392963
0.613475827702042,0.592372732719799,0.163232945603827,0.197933775382752
0.541897464424779,0.597394441229892,0.166567426286754,0.241923935326415
0.615718802057351,0.582772215442757,0.122349086206304,0.209499038159987
0.703092522088335,0.636409850455425,0.145593876193864,0.293894041417033
0.674873968749529,0.563676822202351,0.114433333024802,0.240707144489902
0.812725928772108,0.502605067542154,0.154505601599652,0.234813237912308
0.8368733515519,0.494107668228337,0.145252006186754,0.239829870231728
0.669809931613096,0.552483439628175,0.13129434872085,0.292776444409633
0.712846800532255,0.641209749863306,0.15859936340661,0.20869127963066
0.725029760239987,0.656833505435486,0.130484481760181,0.319086690479087
0.742628545696565,0.67869188512786,0.160992029645619,0.275904271203765
0.681176033090062,0.605849626456476,0.157562625838447,0.319631351456368
0.685163097347364,0.506648595707148,0.132017513676932,0.247073979508439
0.661555861714663,0.615291924693361,0.104023182613937,0.269571493903082
0.75666983698265,0.543633725243575,0.0992413789752382,0.241790072046702
0.687958764956054,0.521565780236173,0.105750197321639,0.239135412487186
0.538315704296053,0.584554452262453,0.140291128190307,0.252995436352332
0.726075398874801,0.657668052963126,0.158294776085376,0.305293008142715
0.743257214721693,0.615856442585376,0.169245162742466,0.288248845293474
0.6413858326013,0.57534747567063,0.117549176573185,0.26285422087055
0.637735063995092,0.58954767783771,0.147001809219237,0.253062130558041
0.636589929667854,0.581783084748358,0.153834870161209,0.247542622061874
0.749380595658602,0.681584033874673,0.129332097541217,0.293171931718239
0.821585943041102,0.708955148667995,0.166216963751074,0.255726424220114
0.796714123617042,0.647715443074793,0.168975347327553,0.273552818070538
0.578103202357562,0.551240433364135,0.102222930670831,0.247659078194191
0.728851396693859,0.653937626161779,0.21588284314632,0.372776421152329
0.734961973163447,0.649774594544692,0.119254845137053,0.261539046126864
0.551334132352748,0.50281444418328,0.14459666968711,0.239936228524017
0.588027499418443,0.485173466948517,0.132533233704217,0.234190993904804
0.682018836365419,0.390290434949325,0.132251354577793,0.22024546877068
0.55274407697032,0.507795226655083,0.171277927625904,0.221747284459856
0.722103965922397,0.626959934788582,0.0794213879772849,0.275261125908321
0.703900371998242,0.645257281995288,0.115415381158309,0.187996662049389
0.584290929159835,0.471280802891075,0.168996575651816,0.239370475066431
0.610590948304267,0.661793587750634,0.102064840764112,0.191874393273204
0.678481386921508,0.62546901304283,0.214268720408026,0.256069559708013
0.657987484491532,0.64795943622702,0.129856874065202,0.375517352266514
0.735264075782943,0.757536290630131,0.156056037635031,0.197442071407574
0.517044697686351,0.500330957385628,0.118046519518078,0.291711337055396
0.569551139996278,0.591764048118635,0.126283295040796,0.188990120890495
0.599579952632373,0.635880202802313,0.136034357833972,0.246587647343873
0.612431427972584,0.496583594915364,0.151897293118684,0.226395683377637
0.523713544464762,0.510451167388208,0.169241041832763,0.201558270347229
0.557734961163922,0.666659162379966,0.117735061002012,0.224335053336874
0.701955426629252,0.498704841164107,0.112202880443442,0.275607644024306
0.58999029604135,0.735837278888972,0.131362163422492,0.213461177622122
0.576959082237831,0.72148539498965,0.148421734263053,0.239967987450808
0.782241134130342,0.746112057038283,0.136328499505856,0.240596842475247
0.567682168431406,0.66808198510954,0.172167704216376,0.301278160277396
0.749649795836207,0.616937722141268,0.118893545520156,0.257073022599701
0.745854453913769,0.578576446493715,0.115568960454125,0.262183221679489
0.682768770171118,0.686859526162834,0.136109755461459,0.235870584997478
0.732995375265191,0.53970205894226,0.115690256164896,0.266350613181567
0.570797449496613,0.609748529239447,0.129693626236929,0.199393169635749
0.689583123424627,0.693359289333171,0.103035362371781,0.205002981553345
0.635501666166488,0.664702206887027,0.169793005290598,0.246742302658912
0.656049108839057,0.567397167340745,0.110350484835721,0.252939789504493
0.624922043307832,0.478834986891104,0.119857532425069,0.230222044938932
0.646967020536793,0.726701302539785,0.168206229803295,0.316160876308986
0.682643710874793,0.540923571999172,0.129660400466993,0.232088331834452
0.479669085016749,0.54377322688455,0.101008937717298,0.206873548491666
0.761280355520958,0.616977709068431,0.145541309075859,0.271081043686238
0.716852116646392,0.627105110686216,0.129565737906234,0.247446801975723
0.68507519280462,0.619483750603123,0.178430999681603,0.223499770776922
0.721696772427233,0.668892468678255,0.179164744301053,0.237204351329277
0.693065282332975,0.589978147673331,0.141470018118091,0.205935129309707
0.54208561844965,0.57523851539791,0.103264510553021,0.26268390292261
0.742977837160183,0.652381842719611,0.171465571084097,0.195713077480488
0.611542692663487,0.50191920468523,0.116872371186504,0.284906940357969
0.695965419300879,0.589159654035584,0.146963867787057,0.323789419646623
0.758401650392529,0.486182276715532,0.128140563386072,0.272887294712
0.52395359896053,0.604046484604643,0.164759964739943,0.3166674928623
0.595495731459842,0.576509730186014,0.162936724384478,0.205041429638606
0.864744870681665,0.589778074024487,0.158778199364196,0.233044422252898
0.753494859891425,0.66041586895646,0.115234941142698,0.292463461429714
0.636240442793542,0.487656942192432,0.147088511574482,0.204627860557946
0.736525499825933,0.632927936712286,0.120337515854764,0.259012427279887
0.68800931535507,0.625958904027821,0.163336550067176,0.265022300643081
0.790907884916925,0.746540305651971,0.199741262423979,0.262821414950415
0.701491199076323,0.581987330159528,0.119813831515066,0.256326676562187
0.851164372678814,0.751111073067042,0.168231070350249,0.251700941050087
0.904369459065434,0.635605710824126,0.181801898349135,0.280361978566568
0.875994490584491,0.633612811195357,0.151849973574473,0.313951660985822
0.892632725945436,0.581689108427794,0.197085864362049,0.362606741033013
0.594819233211973,0.691215195750501,0.137349910887642,0.253774296855188
0.729178445075634,0.557108503248039,0.114833519631846,0.257885164823798
0.640896184256375,0.715833498893991,0.112620266683829,0.250130284906304
0.659333255138661,0.695230638198557,0.110666745453524,0.24854904650268
0.811103125660216,0.624099850730501,0.208760349286442,0.284016446272185
0.697465199074973,0.812243727433244,0.109093922167514,0.254582524347124
0.748248899188985,0.612202949891269,0.097658934480276,0.315558209432523
0.732543353678785,0.529983351230402,0.201307614478725,0.227838970334698
0.564985107439676,0.534616289759672,0.0931680451448153,0.27845727255965
0.767635047943522,0.601271007403569,0.187631506354741,0.250537226570359
0.620069251622006,0.570135523370403,0.0884542836321401,0.280233379456763
0.65414147153626,0.6576058657162,0.0815191250332172,0.286838846696537
0.757672577422275,0.649942013863262,0.167017634317271,0.223264939768451
0.782745004698659,0.640142809575187,0.187273526365433,0.214693373217375
0.613647376322738,0.509390271379092,0.129401427162793,0.271150152443172
0.849889997876617,0.651058910623359,0.135711085673967,0.209965231963487
0.610618069197514,0.707806836574644,0.121297346052686,0.402228005809866
0.883901100779696,0.626696073141333,0.156319111117931,0.265094481865249
0.642738651681744,0.721934285103054,0.138266261732712,0.25195139921642
0.805813812329834,0.565957690069386,0.143991069207972,0.261344694144777
0.598948109682179,0.750562434925533,0.139097446510065,0.297139434226971
0.716937420331339,0.564345805849788,0.10413711056595,0.224553604582228
0.624689925905098,0.52103200146057,0.126177475750894,0.226392647531017
0.676063844447517,0.566243294496326,0.170038461118945,0.244265599762418
0.915814618687597,0.719759346644469,0.120935591537109,0.393336827330873
0.73669453256124,0.665489267409062,0.148623926712108,0.345033907592278
0.633797388182991,0.545835967465718,0.135009069453636,0.229363374901155
0.677602091201111,0.477788261153048,0.148420964607854,0.287497246469694
0.725187556721159,0.637626920409398,0.116531143739527,0.280802489378653
0.703523937592122,0.611322359826431,0.16901950073661,0.284022895684343
0.674905776504843,0.63719028324479,0.112503282187864,0.252081703994467
0.674768056573436,0.4627558699656,0.132446479587186,0.266221274444995
0.704342505102259,0.574733379479901,0.171627989116447,0.23679965468556
0.631993853492057,0.56491176388648,0.109522970574304,0.244150732409899
0.678428726025152,0.546087828269052,0.162945226245009,0.299865804750718
0.714811527443708,0.749542033450958,0.13817095324579,0.23139575159256
0.702809023638049,0.548500127236721,0.139769594586956,0.251835872869577
0.612706339835958,0.645325438563075,0.106939395939732,0.227125545382406
0.597835603954339,0.661172592511066,0.216753495254722,0.236966304617299
0.840548454337616,0.57045779530321,0.0923413743675915,0.28139423309521
0.540796824659711,0.571995262381582,0.16697752910052,0.237162345819177
0.712772041099812,0.546410577659025,0.0907549616443597,0.220958078633559
0.673983870284037,0.556470162872872,0.189322399189931,0.277557891400918
0.617830795864565,0.826855785676059,0.134067430842637,0.250276218827695
0.735576403987102,0.494890084895375,0.149919535718721,0.24586996711835
0.572466263735206,0.651910024665213,0.149143274538581,0.240556880202775
0.581507050595622,0.687893207865709,0.120759445843321,0.302550738772709
0.719274342509471,0.611525055372058,0.198501501157559,0.228389843911857
0.628682963213399,0.534487706471006,0.0997751272512551,0.260842799071052
0.595165911162342,0.551259649841274,0.167389529983921,0.195838052018095
0.606622688012263,0.588872442949078,0.0934881714469362,0.269507154048733
0.698185636970461,0.633115410789982,0.114315067305321,0.268129530207897
0.605084282059405,0.612871851407842,0.144648686180183,0.292699416113567
0.607853920840259,0.589271269274842,0.0840184317043631,0.251817196417296
0.815979298982248,0.584193166372052,0.187605273355314,0.243545557046231
0.689467773968192,0.474207422312371,0.130144260491112,0.248941459600894
0.704930170828594,0.475649054673151,0.115438022808829,0.266138036092881
0.735765212105547,0.663784436240196,0.136978109338781,0.246641048845701
0.596383309348927,0.617387423957735,0.12241754099006,0.25916217717395
0.693900248917768,0.524766742335989,0.140617073188069,0.27096573427349
0.620209434953687,0.44868281044478,0.189219489573175,0.223624454558886
0.629426112924262,0.703167498946626,0.0954848537201059,0.25548592684261
0.664856600499193,0.592285050882461,0.102059436900861,0.215510363801948
0.615646703024422,0.538629706614403,0.102149570705533,0.300664755423219
0.739660136799638,0.525460429476066,0.10368543534082,0.287693444456946
0.631306143336298,0.570900680626731,0.15638200533493,0.196422693622364
0.761091341814307,0.633384398096629,0.115213321571418,0.260375000977997
0.709610656395245,0.62158270258755,0.129189509406491,0.244639156269526
0.779583066183711,0.705025047702536,0.128883953229125,0.238977556999023
0.739128819868457,0.673816350429693,0.159751035876733,0.25509064119332
0.626097637676541,0.48234099349539,0.117532433231992,0.262258837403445
0.862112040507193,0.736326892904719,0.147540563712219,0.320323194215697
0.648670531041372,0.564627808993413,0.170761064097923,0.237697643330688
0.661858011653285,0.676260504158259,0.121370396640487,0.265274133482211
0.676501399098575,0.544067629669652,0.114632189033015,0.244539854315453
0.659493236298108,0.684488267688536,0.174226866206355,0.284794338388279
0.686582428231475,0.567174693184951,0.102450330042733,0.286511854099269
0.502142434357934,0.568309387965128,0.162280353922849,0.271127988158262
0.710844887348963,0.6118943727297,0.124426811635708,0.271363630872291
0.678543692368478,0.687051786262843,0.127244211311863,0.285505992453686
0.691462116705132,0.605315498147984,0.0985033417627398,0.265503858648114
0.66235233795733,0.752169683160767,0.0965075895236009,0.268422069544635
0.724135612541681,0.545906131254837,0.146062470233041,0.31270987970951
0.659604917395179,0.612235464986092,0.170976198207337,0.273852927395232
0.614570938124635,0.632544405569475,0.136341228647047,0.258227369889497
0.638845817589181,0.637365121905027,0.14498834211759,0.252359659312952
0.644189577084915,0.565972683577824,0.112239342082757,0.243354865896169
0.634663620289528,0.53538369661291,0.127468725175542,0.19885747175592
0.621667222839293,0.548632481011253,0.155631582269177,0.267313348643743
0.676143484877436,0.650953446433481,0.12023783142525,0.261901383003437
0.715637493092707,0.549210746523598,0.181948676815641,0.263234187065206
0.564622526444156,0.597279402100187,0.118032885088116,0.196424270669856
0.595204643780252,0.555892695745789,0.158592393575593,0.232537108956112
0.700726231053978,0.567584539515049,0.13744066893676,0.278846691358302
0.805836273083295,0.877955155731257,0.168698866187471,0.32383635393226
0.886607429118875,0.665314634237601,0.145389096995732,0.354079110725936
1.05305694735517,0.801534552402709,0.121371997745503,0.281347046526763
0.58704037586056,0.705004687254652,0.174533370903168,0.353384630060201
0.772075949818731,0.615968474555607,0.131190230094579,0.345940449745218
0.664803481154868,0.620963268297416,0.156906373761038,0.219132929141327
0.655668786653693,0.691363202551116,0.114417659920812,0.338287174211319
0.710931024507395,0.580325305830917,0.142109583744166,0.345502027489692
0.684715361616145,0.608282750607774,0.152115277127151,0.239113382139308
0.707835189222894,0.622729224312922,0.14459724732906,0.267284015400582
0.659388091855404,0.72084182175589,0.142252801033713,0.244279897890175
0.630261397991254,0.551571113693763,0.111230132593867,0.218990013023986
0.604084742248923,0.564509928266284,0.11186039035003,0.2200717932193
0.706171614742931,0.544022961379656,0.0917801094042638,0.247073993912799
0.600058534851138,0.533282939752745,0.152665331999328,0.210426758284971
0.665322379081314,0.609515808842103,0.110942098251843,0.271262234720782
0.664664632340985,0.617766768070681,0.18336959008905,0.22565228539184
0.734870991639187,0.568418315835773,0.0915723005862671,0.284965678098505
0.722847283722757,0.655179571019296,0.223868408961389,0.241434532699738
0.694309553667591,0.641315252255426,0.0877612445587499,0.286796821351128
