"kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
4.26142240990446,5.46671745283907,0.689653785761471,3.01316321838338
4.13962738659452,5.44385127647779,0.616510631590009,2.16327574219502
3.56994134477316,5.46050857065244,0.674680104895279,2.64509613223137
5.05816121576148,8.09950064080519,0.8447804630845,3.24082098747267
4.0321248139484,5.27519604856675,0.55456103028999,2.49555622576966
4.93095730254548,7.69749774764673,0.760206391909745,3.19614479416071
3.7178181257466,5.68839369002444,0.657775895653083,2.9959635409279
3.74521796452282,7.60660369079109,0.739465100366649,3.03316227557395
4.94335808431212,7.25331409952104,0.673710708770082,3.21563773096139
4.76533448249089,6.86229537210662,0.652628204708993,3.37551858445855
3.32926400273606,6.54933943113318,0.553048877374635,2.75260668228881
4.50984051529513,5.67887928094285,0.740034558932473,2.76364175117744
3.69136104206616,7.15798986811233,0.585715139488124,3.31679668304696
4.27355199070866,6.33453147250205,0.537395635100897,2.48049528443084
4.63912469458627,5.99150219144299,0.844299310459324,2.61181213643449
4.1233389440677,7.25843250616254,0.53439617106781,3.32326787680579
4.07406160726517,6.21584069311247,0.614914684653004,2.35897766719268
4.49008000241602,6.97846475796204,0.883539782695302,3.28392891060951
4.62259741617325,6.61548489031916,0.776170441592369,3.19440582786287
4.35214288350425,6.6436393581813,1.09690079281191,2.67092304684115
3.73439848945255,6.24321827052708,0.51554026159156,2.74430136621176
4.16455954382029,6.73365659379479,0.761461937543395,2.56323098269964
4.34383746699294,7.06664792427743,0.680727953996345,3.12653860922988
4.38819658338817,6.24243475498266,0.760576415909121,2.7442511391768
4.77035617467274,5.97083687225101,0.761681928103387,2.75568137689566
4.85472599473152,6.07457108285732,0.722188985742228,2.71274961669452
4.22394574535493,6.55607977275054,0.684849104992885,3.04985894650118
4.38561860190541,6.42010176025558,0.713732196568932,2.7168726575956
4.78031999241077,7.177709343739,0.737498605157451,3.04758130344648
4.48162377329047,7.42452564305594,0.69922061692442,3.27515324403269
4.55489588887613,7.85970177750353,0.815255775167272,3.31001363567673
3.91031228626214,6.39737393385568,0.60020432931277,2.43784389486574
4.35762633868172,7.23855540201874,0.571021329003167,2.69271219873451
4.35720704046027,5.88546624010644,0.577357110553188,3.17785422099086
4.87466725064185,6.32482804643971,0.659399530508572,2.59870280893255
4.03301337372378,6.76407267970088,0.757519561018334,2.6212155537277
3.98656737293719,6.78939364199662,0.614728571618934,3.57914844341879
4.55505150002492,6.64923766529376,0.76452120662367,2.83008926696936
3.99862870637504,6.44370523960986,0.729628293763324,2.93934035685725
4.10689289802473,5.87347466426315,0.670375274602448,2.60741789495803
4.08518278568036,6.66054762246811,0.708485521400478,2.92091185416837
5.00453742534149,7.40533933946842,0.80660288528777,3.23216082463355
5.03804799839302,8.23093558920648,0.682326272048354,3.16451558967565
5.00346342926176,7.0990739335004,1.14387658080961,3.15957045390925
3.91947694074226,7.62821614428051,0.615360325942343,2.81376474180497
4.48606947417654,5.74375819454282,0.898513275616438,3.63363028346402
5.03240083155223,7.97360994422952,0.759068275514161,3.2239912246129
3.71938217295889,6.41965971612809,0.713590391688628,2.55399604619772
3.97743395743434,5.32050328226664,0.834059642845902,2.39307649266943
3.92267809587182,5.09021332218583,0.522711785341711,2.86224830336262
3.84060327539494,5.66117893759561,0.98993287712057,2.19247135363833
4.4091057788215,6.37014618018579,0.729694460798846,2.68407931868854
4.11159592421602,7.03879762320012,0.781094914635771,2.49405334386512
