"phiC"
2.31020069377834
1.84264876192847
1.87917545425962
2.54742606692976
1.77698318818102
2.10227804386045
1.90372103005885
2.41743650542753
1.81961977345306
1.54624325691255
2.17269878320789
1.67181725793965
2.00778776334697
2.63456188585532
1.79615200910186
2.73213239345159
1.63834949367751
2.50097206891269
3.97016138550919
1.91606632860303
1.99889700018063
1.82468591123111
1.92505860984346
2.10877077973938
2.74928109687834
2.66928487288758
2.42751994320195
2.19959721414138
2.42715542696624
2.2148542907821
2.39811146955022
1.71503287065435
1.92869374860752
2.99341700898302
3.15213161555896
1.79277009449805
2.23161885352816
2.0419323354599
1.64641862240146
2.35496892698673
1.98432482150044
2.20993392012326
2.30879307935033
2.33693417703074
2.01396624700108
1.8353017280017
2.32249162716355
1.62956017491002
2.36194217378099
2.24796760948642
1.85218214107581
2.38580590514381
2.60940173383617
2.29127405107381
2.11588572833439
1.8159271533845
4.51234719269261
2.27133032512265
2.79891687268024
1.25192333900209
2.08391179013235
2.26474964099499
2.03485956430845
2.42355171693977
1.23359128688978
3.59877978108201
3.11214621325799
2.61294270470663
2.586152065731
2.67092966292677
2.62267485341956
2.31827595589225
1.7934792858274
1.87304439757456
2.41902246443711
2.77397505173695
2.24107021677903
2.42612739987058
2.16316743180196
2.04159476175248
2.05954890769924
1.72456715573804
3.5011755374396
2.75672014737052
2.06722478884666
2.51286133675259
1.86732823927667
2.01727460348565
2.13519753615284
1.85706914662466
2.20927460944503
1.6710740810712
2.76720492738578
1.79076539408501
2.51418712567543
2.53697871578662
2.00122234618438
2.10040502578518
1.7609579570857
2.79054635144403
1.69876309779943
1.47560774994175
1.65094902800944
1.65332003814948
2.41178922597918
2.13286830574274
2.38802675046459
2.57038580520861
2.12326882287569
3.10623320847485
2.65839641478996
1.83438246183687
2.26688031937977
2.3137639940871
1.79214428580991
2.02369670616453
2.57222285264591
2.59015120070322
2.211065750547
1.86827792423312
2.15061939310852
3.2112131300748
2.05427875203411
2.05645661628269
2.11099327495078
1.66991363773264
2.27967478315303
1.7405066927085
2.74182639817797
1.4603943770673
2.37300896371082
1.76731690835098
1.98842741840142
1.94843767397012
2.36134621776429
1.34170363120418
2.06254494464212
1.83387650828079
3.09130836751858
2.8962642788668
1.73805522614111
1.91148366810143
2.6699495073878
2.3842537663944
1.85632777948139
1.88289387732676
2.19681071941438
2.0610239532224
1.45946042779204
3.04971027140447
2.56173456344071
1.80589098671888
2.43912947674192
1.99611821734231
