"sigma_vol"
0.282959430931377
0.13544616801484
0.237356300307508
0.146387128776369
0.199548789885594
0.14606523124595
0.221950198537509
0.442482066426599
0.38258372724861
0.285125261163743
0.321323404420741
0.172325812692197
0.212381048737698
0.239745668616924
0.186267441020168
0.173712380632201
0.375395575806133
0.158631820699182
0.234608958504037
0.309268411396909
0.23978468584903
0.219255434563964
0.256297954809063
0.282350353178803
0.361067817143362
0.368996289955274
0.12229078101768
0.12850937006088
0.251087866966615
0.179095912751022
0.218639415504844
0.172780161965614
0.322036469335776
0.330299778934137
0.284200479903506
0.295844623920572
0.184740464466428
0.24237760426936
0.209568428337019
0.272038204811886
0.258784516703243
0.225911630467989
0.269031842275244
0.166321377636841
0.251528517235376
0.350456235823775
0.433807294677174
0.333033583818335
0.282598381681465
0.136728097099745
0.259864231788961
0.377681351592299
0.275060578386836
0.201919343683931
0.259209775586485
0.522769955719937
0.649875127294974
0.249157482244991
0.312605740523917
0.167469226964123
0.237829028818096
0.211059796331305
0.25113546803689
0.151000245016564
0.279658658903502
0.220641646810362
0.283816946537561
0.254292845597093
0.476843275110315
0.204670309613365
0.221573013378599
0.462521599112401
0.192126323355635
0.195768874747753
0.23282575506143
0.301526847646351
0.275290307865404
0.260835982687082
0.224853978363584
0.55412578344043
0.248957654324445
0.802974972186584
0.209284036234396
0.358836045431537
0.287986356356016
0.302495261087821
0.213102152273773
0.280754972764747
0.211133418188855
0.238730276122351
0.242168946039204
0.148266303628678
0.201058786683463
0.212739892795331
0.255431519366477
0.179747654096165
0.288592184675626
0.333572101533726
0.483755934925025
0.217285575696205
0.177413852930696
0.197100970724925
0.229346990331144
0.157243697175509
0.171806525112677
0.163838160087631
0.128430124224372
0.124581960169008
0.203737381879743
0.233131845102392
0.163041370999144
0.601253533951086
0.115868367837874
0.625195570481101
0.186354348189975
0.285286613304554
0.386902128342108
0.457377918045814
0.2004439325268
0.367336220145061
0.232768280018549
0.295887576783337
0.290836406275572
0.168975735020817
0.246169993712157
0.196750776684849
0.169590794290702
0.258996139459566
0.244652812722135
0.208352997250659
0.141116092138741
0.120913428576664
0.0949670176165999
0.0844630637075531
0.193452649825974
0.18387307650314
0.110628176211146
0.23150004050727
0.200688846821579
0.240351977201567
0.158460110475826
0.342719777556646
0.287128458629353
0.192057962040411
0.161265071058373
0.473795311839368
0.237974257065294
0.242452469286173
0.333976223063086
0.21924180383955
0.228459648150973
0.139895411287816
0.464195316236038
0.179164864125931
0.280027490199434
0.254839709454065
0.244487503037556
0.231897792623558
0.201101264142397
0.193641485874798
0.197278399458058
