"sigma_alpha2"
3.74106737804934
3.85083583059484
2.02158727283826
3.65218142102671
3.70797120644993
2.77227206178881
2.41854460101429
2.24790230323236
3.22166185558948
3.16277047015536
3.16616962353411
2.73278598124947
2.14558206623663
2.02868103023468
2.89420652631482
2.38603100608928
2.1906371586913
2.31967695973327
2.13061920682938
2.54719620344935
3.37751826571468
2.49078853856785
4.50133313202091
3.79140393413969
4.27619975298582
2.7238371642333
1.7064366418938
2.16675144770798
3.14543235408108
2.818391972803
2.37091972456806
3.00068895381217
2.70906755171766
3.16594923426359
3.51160691825355
2.1145207352339
1.98318217015596
2.23078915566172
2.34832528285087
2.75526634834348
1.87370813545719
2.37896718071929
2.94835875824509
3.07340811464402
3.24491527719764
2.6802925023325
2.00186251543468
1.90668691534882
2.78626751464069
2.86914023837494
2.20131247503198
2.15432771811068
2.39647686313813
2.61280994432055
2.39273511207414
2.75836628194154
2.07477064426826
1.75010050306805
3.39964149390786
2.27306224333079
2.49060352150674
2.91680359403674
1.84370237438226
2.17471891308433
2.14209334640817
2.41744670764783
2.52288126417008
1.75096515733378
2.80558101588583
2.54729279093659
2.3380349809054
2.50724533007612
1.6380466278628
2.00306770213514
2.17829599238903
2.03684487212697
2.00033768188114
2.08431071229291
1.82141391307158
1.96310803004578
2.15073240073807
2.21170712615089
3.37761285742913
3.00698446477571
3.25321103675634
3.75449198966699
3.88292494231373
4.40251540292554
3.44204061449239
3.17736556871175
2.86437994664316
3.01173421082797
2.63093880496741
3.06533142243047
4.36904571376012
2.6431402643798
4.32859846889756
4.48773803369775
3.5505510263928
3.61060935360996
2.35309166149244
2.46251087266677
3.26699658365558
3.67083027989304
2.5709468464406
2.07821992560995
1.77359166670224
4.54443626488462
1.84363628037171
2.53318243773161
2.18065780299925
2.24693055686268
2.27036019526586
2.18580198176166
2.41486288292056
3.03639386675471
2.98418650212504
3.32231606101563
2.68859646194229
2.87007717348356
2.80404498376009
3.15151866632183
2.22502582946709
2.89086180188482
2.23233963567658
2.95283591735285
1.79060677519651
3.08613449280428
3.23465604078211
3.14671555138216
2.51850524928534
2.13189340044508
2.98140614576463
2.16412425652738
2.65810479926856
2.03277967000641
2.20297167592071
2.43385356636015
2.06338528767131
2.4881004401933
2.60583266093353
2.15730755987671
2.9180916639398
2.66773526918457
2.56838571659249
2.39079015039428
1.81099088273112
2.08349562589308
2.13348425541198
1.86052672121558
2.0524362350224
2.33704353646918
2.60708929319133
1.87802248965969
2.02030107588792
2.21960620540967
2.30769751124792
1.70782972944665
1.89895212386659
1.73388986291131
1.87698620241933
1.68592817559667
2.57650120278574
2.44838090982783
2.97334946208951
2.93797524881677
2.31686061937323
2.81928615206328
2.62903160935469
1.27449873438611
1.45234001299585
1.61248113557113
2.17151692607088
1.90469487038419
2.09321905656334
2.21902922081124
2.28553021242914
2.6072852641038
3.36966964332647
1.85970562272841
1.81784215290605
2.01167160125958
2.22599924783559
2.43368272500671
2.4387201120592
2.4224441998394
2.3896538282907
2.34273753790618
2.42681003017762
2.12778756224546
3.18289927721792
3.10660013943292
2.73059987108159
2.77143972410367
2.83265228169609
2.67936605015993
2.44402898549332
2.79446220102262
4.64322545031809
3.57879797229311
2.36897779374193
2.20852701870238
2.06809654443125
1.87625793154953
2.27600823839534
2.47472961184254
3.73167940101571
3.21996893132949
3.235595571376
2.34073662988831
2.61952859735026
2.96271699264064
2.81003159533187
3.4221222167242
1.69985418650747
2.25570547891847
2.38930284250467
1.76621796178114
2.64526663566075
2.78530963734337
2.73940144518558
2.49809875438398
2.43159951393372
3.05856811141701
3.00316957821201
2.27714515684926
2.71388207903175
3.24020309676793
4.09350404713216
3.7265654371766
3.81743365394436
3.62363376933592
3.11674025845432
3.8063287114344
2.86977824146022
2.7188714042486
2.13098980275436
2.79963388459151
3.59940219013173
3.76717484886788
3.64534542245084
3.76996477532425
3.59815096430848
3.22210853306008
2.7321679589119
2.47596491358658
4.94193249979968
4.45946350277534
4.13821444495861
2.87840330376474
3.50528997754266
1.97765734432589
3.2239583355016
2.81379126299364
2.67215495630734
2.04342287223538
2.93403395329934
2.42578416695814
2.85901410121974
3.04099061875893
2.20465795020327
2.08097916528435
1.58101408787381
1.84327747513238
2.994804458837
3.74468225156795
2.14151175122108
2.57575654420925
2.87218509552796
3.08741527721817
3.15435104463412
2.74159668995943
2.83806387981171
3.66959965477258
2.90884773389899
3.52848890717767
2.89831993724347
2.85302047433435
1.69245838891671
2.87956062930392
2.08494307455035
2.20458086493595
2.20969749732158
4.53783405778878
2.98977192000467
3.27040836094848
4.7720082001067
2.44294805478067
2.70756417078749
3.81338906672108
3.01688888118472
4.88491418585184
5.66641125194123
5.07248673029877
2.82881661586412
3.2527965383586
3.47996853411478
4.5444281409799
3.18706312143195
4.81058768811205
5.23375171075391
6.00128194057281
3.63928403304806
3.75299341306946
3.55725309432973
3.49651108010711
2.02669049864749
4.33753241279542
4.06579716891019
3.73189923285043
4.28073652423948
3.7190734804294
4.54015923079834
4.35238923507029
