"","x"
"844",0.862272695937997
"845",0.920267961989539
"846",0.869673555492836
"847",0.890257918073348
"848",0.842870137007622
"849",0.82193984325185
"850",0.763200971637406
"851",0.948426118734113
"852",0.765717930818341
"853",0.812107686974862
"854",0.987915333442284
"855",0.888900812988256
"856",0.864709186183944
"857",0.83031115188527
"858",0.902284411311147
"859",0.830521258288544
"860",0.833379237962135
"861",0.751150542003256
"862",0.794876818256876
"863",0.815887373370127
"864",0.950716587622413
"865",0.867091236754915
"866",0.821996568948075
"867",0.787578371448759
"868",0.814399607816304
"869",0.863034096880021
"870",0.849860999898375
"871",0.877456874772563
"872",0.799436195919805
"873",0.829560989650605
"874",0.874882670770889
"875",0.936935816535296
"876",0.893830913590636
"877",0.939147739829782
"878",0.891575204821503
"879",0.899704124450712
"880",0.834972901598313
"881",0.849202132418596
"882",0.885355214104387
"883",0.90173946039945
"884",0.854093622179631
"885",0.792541285612745
"886",0.869454587736442
"887",0.87719949135293
"888",0.76773483291491
"889",0.869364058925401
"890",0.96666553312865
"891",0.99323432094159
"892",0.760496934734836
"893",0.815390828389586
"894",0.9026379123682
"895",0.958487910453236
"896",0.90163131270757
"897",0.905526728995938
"898",0.907208970002525
"899",0.89837733527981
"900",0.887601415850698
"901",0.884521740242198
"902",0.917588444474025
"903",0.835337298327742
"904",0.832273277384977
"905",0.882512785497436
"906",0.876212374794801
"907",0.876312334009773
"908",0.826967223283342
"909",0.817950229237959
"910",0.959034318404587
"911",0.751134131559509
"912",0.816734078527219
"913",0.917357440102692
"914",0.751761608501449
"915",0.958157025922834
"916",0.722102896869656
"917",0.683697391416372
"918",1.0330287468922
"919",0.74569235308406
"920",0.797562035941368
"921",0.91850233918134
"922",0.861802542751342
"923",0.842551298257349
"924",0.841084661231018
"925",0.902080858942034
"926",0.855707429313896
"927",0.855006209680918
"928",0.855616891083487
"929",0.838038949115344
"930",0.840720213854659
"931",0.88885833021867
"932",0.898047643231146
"933",0.832818377343549
"934",0.976767648034357
"935",0.805125044947448
"936",0.819650618828486
"937",0.92341489365636
"938",0.835014775876446
"939",0.850832184026992
"940",0.895933547494557
"941",0.888622218506672
"942",0.938885463076692
"943",0.857613388677748
"944",0.899857247543293
"945",0.925657319888666
"946",0.91106137289443
"947",0.795388816337729
"948",0.862597702042023
"949",0.86516269362167
"950",0.801075334901325
"951",0.849739342995025
"952",0.783943919358592
"953",0.722755423511685
"954",0.890081502370004
"955",0.850802173419771
"956",0.922284384574668
"957",0.915136061282647
"958",1.02704709316945
"959",0.869039530039252
"960",0.880363426767976
"961",0.84094031755401
"962",0.821613977655329
"963",0.881322485842371
"964",0.807018260589265
"965",0.811904271326299
"966",0.856099733992255
"967",0.87595991909344
"968",0.832683979976513
