"","kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
"274",0.233853325013913,0.343637456335456,0.113806271715803,0.228787993174834
"275",0.2291754636192,0.349755191602216,0.103974428976351,0.272030388231828
"276",0.183256471944387,0.359197854757056,0.0929501061745798,0.206258175505925
"277",0.182427447677049,0.395739150037943,0.0877903288356698,0.20955079857942
"278",0.261635310267398,0.379644189739993,0.159906554448747,0.306582952189865
"279",0.215683153024647,0.418904058650499,0.069684409889645,0.264422165366555
"280",0.221356387591957,0.462332691950753,0.103858169371054,0.2856245413271
"281",0.250545010745879,0.392532208063314,0.146459790309927,0.265016750306482
"282",0.232452835798777,0.422197541110335,0.136657283860315,0.271193609136262
"283",0.284333474713585,0.386274586422128,0.120366512461687,0.316993702445873
"284",0.22505717400291,0.429988466526555,0.137430626006038,0.288583956162063
"285",0.265346342186401,0.43450030640245,0.121239464931008,0.285968917365445
"286",0.263222042487959,0.434170568809201,0.186605790825189,0.260573097873372
"287",0.264110346759869,0.416149957646089,0.145675236535444,0.278301152800584
"288",0.281871624470502,0.401789654618428,0.163165890014427,0.282995481072912
"289",0.277782140221848,0.36776385516115,0.144222009540477,0.279459080146984
"290",0.221007272014736,0.394410471970879,0.139442506856294,0.271096773989506
"291",0.333428308666513,0.47433060448672,0.128911355988377,0.315769244988576
"292",0.16369504197634,0.387949059773268,0.136295547743019,0.216501978449203
"293",0.214936568191266,0.387701511994584,0.0898600568954368,0.253762143115643
"294",0.221080521010667,0.327474646468845,0.12804630639321,0.193566061610293
"295",0.186099512197229,0.451199523351944,0.0889771438546406,0.256078392003262
"296",0.229808741585831,0.451184181880334,0.114167752408841,0.213367929807562
"297",0.23410570816778,0.42883875763024,0.108798243426607,0.247085711551525
"298",0.206238158457546,0.438006617092707,0.136328528836458,0.260810976517449
"299",0.255890412367181,0.393522512455785,0.139709746911023,0.240974643017294
"300",0.255297260068656,0.376386852987627,0.121429440117524,0.252365934051456
"301",0.288252219457218,0.409731630999082,0.107811596935543,0.275387517926416
"302",0.260160000282071,0.391284329509665,0.109180447593776,0.288608113361105
"303",0.194586471646243,0.378695112406938,0.112464234601647,0.243784333620026
"304",0.250374076794198,0.447845946113335,0.130068640596173,0.262514253978234
"305",0.285989304417104,0.4979644290954,0.117313003236945,0.278552931213206
"306",0.268061828502406,0.389557325513227,0.103497609740726,0.294589600850482
"307",0.247520074684642,0.389043485990745,0.124520913222667,0.230048215572712
"308",0.292984508415969,0.41169425313587,0.172699454616554,0.220786212019887
"309",0.2501661480935,0.438725909906538,0.165337495830041,0.24505960056384
"310",0.206500001591015,0.347305108433094,0.113806402120216,0.322852968472412
"311",0.237536601243747,0.367413659717834,0.121268317697339,0.26634075056289
"312",0.224037271341068,0.435392283498092,0.148292301007662,0.28660813172003
"313",0.237962670633402,0.443904898545705,0.122525274461099,0.275518379531901
"314",0.242946194693046,0.393972339095138,0.122691564223026,0.271290425908261
"315",0.237553576798121,0.501670539963444,0.168626926592381,0.310880138793021
"316",0.27280544650076,0.478754434365747,0.129880926037297,0.338159196474041
"317",0.233499373730884,0.387386865702747,0.123636471422298,0.243127556908934
"318",0.19468164776615,0.40169201594789,0.107879598433914,0.321425936456986
"319",0.263763448371714,0.415785067377635,0.121644037489334,0.26820844642923
"320",0.221866582751047,0.45639359279068,0.142638559080533,0.261132267246626
"321",0.238445819513896,0.467472986784027,0.092098159868335,0.283757392491672
"322",0.193003992758863,0.361143454808735,0.125640800315081,0.272817531804752
"323",0.218892823427651,0.390847501165527,0.154542847400867,0.307472128798566
"324",0.277941945375374,0.461189017647663,0.12610451648717,0.291924559683482
"325",0.242426995645144,0.449974750501225,0.121013665529572,0.254599669012305
"326",0.25074189951393,0.433092841694817,0.162169081541821,0.266807404375444
"327",0.243299390599146,0.427012853242966,0.124590355127372,0.340823320500064
"328",0.251672242987426,0.418923334501054,0.15697699700434,0.254587203970151
